Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
108,Doug Bishop,406,M35-39,USA,02:44:05,02:10:03,04:56:52,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
92,Ian Carter,2747,M45-49,USA,02:41:31,02:11:12,04:56:55,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
18,Courtney Winterbauer,315,F25-29,USA,03:02:51,01:51:00,04:56:57,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
67,Omar Shammas,1900,M25-29,CAN,02:46:30,02:05:27,04:57:00,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
109,Lue Yang,2447,M35-39,USA,02:40:51,02:12:15,04:57:07,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
30,Carrie Labani,536,F35-39,USA,03:00:17,01:53:15,04:57:08,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
68,Dean Gretzinger,1843,M25-29,USA,02:57:20,01:54:33,04:57:08,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
12,Michele Hughes,352,F50-54,USA,02:46:40,02:06:55,04:57:10,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
16,Jane Byrne,927,F30-34,USA,02:59:10,01:51:49,04:57:11,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
7,Team Fomo,4064,RELAY,USA,02:44:16,02:10:42,04:57:29,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
81,Joseph Miller,2601,M40-44,USA,02:41:29,02:10:56,04:57:31,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
93,Charles Blankley,2722,M45-49,USA,02:52:12,02:01:25,04:57:35,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
28,Paul Schuurman,3291,M55-59,CAN,02:53:16,01:59:22,04:57:44,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
82,Ryan McEwan,2595,M40-44,USA,02:48:49,02:02:57,04:57:44,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
22,Allison Zwingenberger,557,F45-49,CAN,02:50:49,02:03:24,04:57:47,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
83,Kyle Finley,2530,M40-44,USA,02:47:44,02:05:25,04:57:48,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
110,Jim Burho,408,M35-39,USA,02:47:35,02:06:59,04:57:50,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
100,Fabian Wanner,2174,M30-34,DEU,02:54:46,01:59:05,04:57:53,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
31,Erin Kaspar,1118,F35-39,USA,03:05:46,01:48:43,04:57:54,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
84,Arkin Siktasli,3494,M40-44,TUR,02:53:01,02:01:00,04:57:58,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
7,Julia Holland,1650,F55-59,USA,03:09:52,01:42:02,04:57:59,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
56,Claude Poirier,3128,M50-54,CAN,02:48:02,02:06:09,04:58:00,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
32,Rene Manatt,1132,F35-39,USA,02:45:41,02:06:48,04:58:01,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
94,D Fisher,2785,M45-49,GBR,02:48:35,02:04:40,04:58:04,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
8,Ellen Towles,577,F55-59,USA,02:52:05,02:02:08,04:58:04,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
85,Sergio Valderrama,2680,M40-44,CRI,02:56:48,01:56:30,04:58:05,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
86,Justin Smith,2661,M40-44,USA,02:52:09,02:01:14,04:58:10,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
23,Traci Seto,1478,F45-49,USA,02:57:30,01:56:26,04:58:12,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
17,Ruth Meeks,1002,F30-34,USA,02:58:20,01:56:29,04:58:20,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
29,Bob Hagle,3231,M55-59,USA,02:50:00,02:04:40,04:58:26,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
18,Colleen Udovich,1335,F40-44,USA,03:03:08,01:50:09,04:58:28,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
57,Raj Singh,803,M50-54,USA,02:46:58,02:08:29,04:58:41,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
87,Chris Portella,2630,M40-44,USA,02:59:10,01:52:36,04:58:41,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
111,Erik G Pearson,2375,M35-39,USA,02:49:30,02:03:08,04:58:43,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
19,Sayra Engh,516,F25-29,USA,02:56:54,01:58:55,04:58:49,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
88,Ryan Davis,2511,M40-44,USA,02:59:31,01:55:25,04:58:51,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
18,Erin Byrnes,928,F30-34,USA,03:14:01,01:41:18,04:58:55,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
95,Jon Charles,646,M45-49,USA,02:43:46,02:10:29,04:58:58,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
69,Alexander Cheng,1813,M25-29,USA,02:54:12,01:59:47,04:59:03,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
8,Team Deluxe Package,4012,RELAY,USA,02:41:30,02:14:25,04:59:07,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
89,Arnie Flores,2535,M40-44,USA,02:48:16,02:04:27,04:59:10,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
33,Laura Kern,534,F35-39,USA,03:03:52,01:51:56,04:59:15,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
19,Diana Buran,540,F40-44,USA,02:58:06,01:57:18,04:59:24,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
30,Greg Novacek,3276,M55-59,USA,02:48:44,02:07:35,04:59:25,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
13,Collette Richardson,1596,F50-54,CAN,02:58:36,01:55:06,04:59:30,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
96,Ed Smith,2941,M45-49,USA,02:58:53,01:56:22,04:59:30,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
97,Jon Frymann,2794,M45-49,GBR,03:02:15,01:51:13,04:59:34,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
112,Erik Gillilan,2265,M35-39,USA,02:44:12,02:10:19,04:59:34,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
101,Luis Duco,596,M30-34,USA,02:57:18,01:56:50,04:59:35,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
98,Tim Anderson,2712,M45-49,USA,03:00:20,01:54:05,04:59:35,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
90,Michael Plunkett,2627,M40-44,USA,03:01:59,01:51:29,04:59:38,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
102,Yutaro Sano,396,M30-34,USA,02:34:20,02:20:14,04:59:45,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
103,Tyler La Clair,2055,M30-34,USA,02:57:12,01:58:54,04:59:45,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
70,Dhyan Valle,1916,M25-29,USA,02:56:18,01:59:57,04:59:45,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
9,Maria Del Carmen Lor Toriello Arzu De Garcia Gallont,1701,F55-59,GTM,02:57:22,01:56:51,04:59:56,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
71,John Sanjuan,1894,M25-29,USA,03:04:14,01:46:53,04:59:56,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
34,Katharine Ginsburg-Kalashnikov,1100,F35-39,USA,03:17:54,01:37:36,04:59:56,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
113,Daniel Adlong,2186,M35-39,USA,02:56:57,01:58:19,05:00:02,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
14,Rebecca Teeters,1613,F50-54,USA,03:01:57,01:53:00,05:00:09,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
31,Bill Potter,3283,M55-59,USA,02:56:35,01:59:34,05:00:16,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
20,Sarah Pearson,889,F25-29,USA,03:11:29,01:43:32,05:00:18,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
99,Patrick Dyer,648,M45-49,USA,02:59:48,01:56:50,05:00:21,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
19,Amanda Suggs,526,F30-34,USA,03:03:28,01:53:23,05:00:27,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
91,Devin Best,2474,M40-44,USA,02:39:47,02:17:11,05:00:29,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
100,Jj Ecker,2775,M45-49,USA,02:41:13,02:11:28,05:00:30,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
9,Team Splash Flash And Dash,4033,RELAY,USA,03:11:24,01:46:33,05:00:33,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
20,Tyler Frees,3448,M18-24,USA,03:00:41,01:55:38,05:00:33,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
32,Joe Rink,3286,M55-59,USA,02:51:49,02:03:18,05:00:40,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
21,Aileen Xu,912,F25-29,USA,03:05:06,01:52:58,05:00:43,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
114,Saurabh Bhasin,2200,M35-39,USA,02:45:14,02:11:10,05:00:48,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
33,Tim Weidenkeller,705,M55-59,USA,02:55:19,02:01:48,05:00:52,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
24,Bianca Roy,1471,F45-49,USA,02:46:50,02:10:11,05:00:55,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
101,Joe Tansey,2955,M45-49,USA,02:52:50,01:57:45,05:00:59,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
34,Stephen Lis,3255,M55-59,USA,02:53:17,02:00:20,05:01:00,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
58,Brian Keighin,681,M50-54,USA,02:49:44,02:06:48,05:01:06,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
35,Michelle Vannelli,1183,F35-39,USA,02:57:16,01:59:34,05:01:10,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
1,Rhonda Mareina,1725,F60-64,USA,02:51:17,02:06:12,05:01:11,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
10,Anita Burkard,1630,F55-59,USA,03:04:39,01:51:42,05:01:13,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
35,Daniel Fang,3211,M55-59,USA,02:39:50,02:17:59,05:01:14,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
102,Eugene Venter,2965,M45-49,ZAF,02:50:54,02:05:49,05:01:18,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
72,Caio Inacio,3454,M25-29,BRA,02:58:02,01:58:37,05:01:34,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
25,Heather La Freniere,1423,F45-49,USA,03:05:01,01:53:39,05:01:36,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
115,Michael Brandon,606,M35-39,USA,02:52:38,02:04:28,05:01:42,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
22,Monica Little,880,F25-29,USA,02:53:05,02:04:44,05:01:42,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
36,Maria Valdes,1182,F35-39,CHL,02:56:46,02:02:44,05:01:42,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
20,Michelle Fisher,1229,F40-44,USA,03:06:07,01:52:08,05:01:48,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
103,Emerson Cabigting,2738,M45-49,USA,02:45:49,02:11:32,05:01:50,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
92,David Medina,2598,M40-44,USA,02:46:12,02:10:55,05:01:52,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
59,Pete Keyes,682,M50-54,USA,02:50:35,02:06:34,05:01:53,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
23,Caroline Wilson,3420,F25-29,USA,02:48:17,02:10:59,05:01:57,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
104,Kimmo Pylvanainen,2122,M30-34,FIN,02:38:10,02:18:57,05:01:57,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
37,Amy Lowe,1127,F35-39,USA,03:19:46,01:38:47,05:02:00,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
93,Tingdong Chen,2494,M40-44,CHN,02:57:04,02:00:34,05:02:07,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
104,Thomas Costantiello,121,M45-49,USA,02:51:56,02:06:06,05:02:12,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
105,Federico Olascoaga,2104,M30-34,ESP,02:33:14,02:26:05,05:02:13,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
2,Karen Chequer-Pfeiffer,1714,F60-64,USA,02:52:44,02:06:31,05:02:19,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
14,Karl Thieme,3367,M60-64,USA,02:44:42,02:13:16,05:02:22,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
20,Katherine O'Neil,1010,F30-34,USA,03:06:45,01:51:14,05:02:23,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
36,Henry Patrick,3279,M55-59,USA,02:50:12,02:07:41,05:02:23,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
37,Henry Schwartz,128,M55-59,USA,02:56:17,02:00:45,05:02:27,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
106,Jason Gray,2020,M30-34,USA,02:47:49,02:08:43,05:02:46,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
38,Richard Gough,3516,M55-59,USA,02:56:22,02:01:18,05:02:54,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
15,Howard Nemetz,3523,M60-64,USA,02:54:07,02:05:32,05:03:05,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
105,Jason Koehler,2843,M45-49,USA,02:44:19,02:15:13,05:03:06,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
107,David Reinfeld,2126,M30-34,USA,02:40:27,02:17:34,05:03:08,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
24,Emily Cheng,853,F25-29,USA,03:01:06,01:58:27,05:03:10,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
94,Sean O'Dwyer,2614,M40-44,USA,02:59:30,01:58:18,05:03:14,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
73,Jeff Barich,1801,M25-29,USA,02:54:37,02:01:08,05:03:18,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
106,Paul Miller,2878,M45-49,USA,02:48:13,02:11:12,05:03:27,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
95,Nicolas Faure,2528,M40-44,USA,02:41:59,02:14:59,05:03:38,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
107,Scott Wieclaw,2972,M45-49,USA,02:46:28,02:09:49,05:03:39,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
39,Mark Holman,3238,M55-59,USA,02:45:53,02:13:11,05:03:43,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
26,Nicole Ridgeway,1466,F45-49,USA,02:57:53,02:01:40,05:03:47,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
21,Desiree Tejani,1330,F40-44,CAN,02:56:41,02:02:11,05:03:49,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
10,Team Thing 1 And Thing 2,4050,RELAY,USA,02:47:25,02:14:17,05:03:53,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
108,Eric Grove,457,M45-49,USA,02:47:56,02:12:46,05:03:58,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
109,Brett Buehner,644,M45-49,USA,02:58:51,01:59:43,05:03:58,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
108,Gavin Fujitani,2008,M30-34,USA,02:59:48,02:01:34,05:03:59,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
96,Ryan Gray,2547,M40-44,USA,02:48:39,02:09:06,05:04:04,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
110,Carlo Verdugo,2966,M45-49,USA,02:58:37,02:01:39,05:04:11,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
74,Samuel Ecker,1827,M25-29,USA,03:13:36,01:47:14,05:04:12,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
97,Dave Miller,634,M40-44,USA,02:47:11,02:09:47,05:04:16,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
38,Dara Flowers,1092,F35-39,USA,03:02:51,01:56:34,05:04:19,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
27,Phuong Vuong,1498,F45-49,USA,03:00:52,01:59:02,05:04:20,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
25,Julianna Lamb,312,F25-29,USA,02:58:10,02:03:12,05:04:24,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
26,Brittany Steers,901,F25-29,USA,03:00:13,02:00:50,05:04:24,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
116,William Spurzem,2414,M35-39,USA,02:52:15,02:08:16,05:04:28,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
98,Dan Kemp,2568,M40-44,GBR,02:51:01,02:10:22,05:04:29,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
75,James McNider,1871,M25-29,USA,02:59:03,01:59:59,05:04:31,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
27,Krysta Carrick Byrnes,851,F25-29,USA,03:07:27,01:51:21,05:04:32,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
99,Alex Sigal,755,M40-44,USA,02:52:22,02:05:59,05:04:33,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
39,Karen Florio,1091,F35-39,USA,02:56:54,02:03:07,05:04:36,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
100,Charles Davis,2509,M40-44,USA,02:52:20,02:08:42,05:04:40,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
40,Greg MacLeod,493,M55-59,USA,02:56:25,02:04:08,05:04:45,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
117,Leland Sharp,618,M35-39,USA,02:55:46,02:04:08,05:04:47,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
109,Roberto Arambula,1943,M30-34,USA,02:52:23,02:07:48,05:04:50,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
76,Davis Standley,1907,M25-29,USA,02:56:03,02:00:33,05:04:52,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
60,Steve Platt,3127,M50-54,USA,02:59:38,01:59:25,05:04:52,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
21,Noah Stern,3450,M18-24,USA,02:57:50,02:02:20,05:04:55,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
41,Tom O'Hair,3277,M55-59,USA,02:48:01,02:11:32,05:04:57,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
15,Annie Pedron,1587,F50-54,USA,03:01:05,01:58:47,05:04:58,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
42,Douglas Crawford,691,M55-59,USA,02:52:26,02:06:58,05:04:59,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
3,Maria Desiree Awad Abed,363,F60-64,MEX,03:10:36,01:49:50,05:05:00,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
118,Scott Seibert,2404,M35-39,USA,03:04:42,01:56:26,05:05:01,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
1,Missy Lestrange,250,F65-69,USA,02:57:04,02:02:40,05:05:04,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
101,Josh Balling,2467,M40-44,USA,02:46:06,02:15:26,05:05:07,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
40,Sara Zelko,1194,F35-39,USA,02:57:15,02:02:28,05:05:08,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
16,Roy Disney,3326,M60-64,USA,02:48:35,02:13:12,05:05:08,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
22,Melissa Alvarado,770,F40-44,HND,03:05:27,01:54:02,05:05:10,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
77,Beau Runsten,1892,M25-29,USA,02:46:27,02:13:19,05:05:16,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
28,Kathryn Sheehy,897,F25-29,USA,03:06:38,01:52:26,05:05:16,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
43,Ivar Hildahl,697,M55-59,USA,02:58:18,02:01:11,05:05:21,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
22,William Morris,1771,M18-24,GBR,02:49:18,02:11:55,05:05:21,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
102,Jeremy Debruin,2513,M40-44,USA,02:48:10,02:09:44,05:05:24,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
103,Marvin Suntonvipart,639,M40-44,USA,02:55:06,02:06:09,05:05:26,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
110,Luis Pincay,2115,M30-34,USA,02:46:03,02:15:44,05:05:35,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
28,Carrie Pappas,554,F45-49,USA,03:01:50,02:00:20,05:05:36,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
111,Sion Edwards,649,M45-49,CAN,03:00:48,02:01:07,05:05:36,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
119,Sumit Jain,2299,M35-39,IND,02:58:41,02:01:25,05:05:37,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
78,Garrett Lord,1862,M25-29,USA,02:49:13,02:10:50,05:05:39,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
104,Mario Antonio Lopez Chavez,2584,M40-44,HND,02:57:34,02:03:12,05:05:44,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
79,Blair Hunter,1854,M25-29,USA,02:50:27,02:11:23,05:05:50,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
120,Cristian Longo,2325,M35-39,ARG,02:48:22,02:11:54,05:05:55,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
112,Chris Monson,2880,M45-49,USA,02:37:12,02:24:34,05:05:56,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
80,Andrew Sommerman,1905,M25-29,USA,03:01:36,02:00:03,05:05:58,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
61,John Landberg,3089,M50-54,USA,02:48:41,02:12:49,05:06:24,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
62,Robbie Lawson,3090,M50-54,USA,02:43:14,02:18:20,05:06:29,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
29,Shannon Paterson,1454,F45-49,USA,02:51:04,02:10:22,05:06:29,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
81,Austin Rowe,1890,M25-29,USA,03:01:11,01:58:41,05:06:34,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
111,Steven Caron,1973,M30-34,USA,03:12:33,01:49:23,05:06:43,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
21,Alexandria Rinella,109,F30-34,USA,03:00:39,02:02:40,05:06:45,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
44,John Grafentin,695,M55-59,USA,02:58:55,02:01:36,05:06:52,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
112,Justin De La Cruz,1992,M30-34,USA,03:01:21,02:01:28,05:06:55,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
23,Heather Catchpole,541,F40-44,USA,03:05:21,01:57:59,05:06:55,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
113,Seth Robinson,2923,M45-49,USA,02:55:28,02:06:30,05:06:58,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
16,Martha Villa-Tiscareno,1620,F50-54,USA,02:56:38,01:59:49,05:07:02,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
121,Qing Liu,2324,M35-39,CHN,03:02:56,01:58:44,05:07:06,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
105,Robert Alford,2454,M40-44,USA,02:47:15,02:14:07,05:07:15,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
114,Nicolas Rondet,2926,M45-49,FRA,02:39:06,02:20:17,05:07:18,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
82,Brandon Holdridge,1852,M25-29,USA,02:41:01,02:22:10,05:07:20,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
113,Christopher Moghbel,2087,M30-34,USA,03:26:06,01:36:42,05:07:21,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
17,Jonathan Polikoff,3356,M60-64,USA,02:48:01,02:16:02,05:07:31,Ironman 70.3 Santa Rosa,07/28/2018,"Santa Rosa, California
"
