Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
216,Derek Nagle,1172,M 35,IRL,08:04:17,06:28:49,14:44:51,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
4,Nicholas McCabe,2141,M 65,IRL,08:18:57,06:05:15,14:44:53,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
75,William E McFarland,2094,M 55,CAY,08:09:25,06:12:41,14:45:13,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
35,Ilia Owens,559,F 35,USA,07:36:45,06:46:40,14:47:16,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
250,Frank O'Sullivan,1856,M 45,IRL,07:50:29,06:21:44,14:47:48,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
37,Karen Firman,687,F 45,IRL,08:16:47,06:15:44,14:48:33,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
23,Art Van Leeuwen,2134,M 60,IRL,08:04:34,06:25:11,14:48:46,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
264,Fernandez Galindo Javier E,1298,M 40,MEX,08:19:43,06:15:01,14:48:51,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
5,Ingrid Lindelöw Berntson,754,F 55,SWE,08:01:09,06:36:31,14:48:58,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
217,Peter Marshall,1258,M 35,GBR,08:10:25,06:32:28,14:50:06,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
20,Susan O'Sullivan,722,F 50,USA,08:09:20,06:13:51,14:51:03,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
120,Kevin Oleniczak,403,M 50,USA,08:13:26,06:04:02,14:52:55,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
251,Brian Barnicle,1759,M 45,USA,08:06:03,06:29:20,14:53:50,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
36,Jolene Craig,581,F 35,IRL,08:13:14,06:25:52,14:54:17,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
121,John Stewart,1912,M 50,AUS,07:48:32,06:49:21,14:54:23,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
252,David Wilson,250,M 45,USA,08:01:58,06:36:30,14:55:38,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
253,Erik Greenfield,135,M 45,USA,06:57:09,05:02:45,19:40:07,"Ironman Cork, Ireland",06/23/2019,"Youghal/Cork, Ireland"
