Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
7,Michael Fitzsimmons,228,M 55-59,USA,02:38:08,01:54:40,04:36:21,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
36,Chad Schimpf,1102,M 40-44,USA,02:37:01,01:57:13,04:36:21,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
51,Travis Johnson,203,M 35-39,USA,02:41:06,01:52:49,04:36:22,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
22,Karl Meyle,1311,M 50-54,USA,02:38:01,01:55:55,04:36:22,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
32,Zachary Danowit,731,M 25-29,USA,02:46:15,01:46:58,04:36:29,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
42,Christopher Coat,1148,M 45-49,USA,02:39:07,01:54:49,04:36:31,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
2,Diane Petersen,185,F 50-54,USA,02:39:02,01:55:37,04:36:36,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
39,Jonathan Acosta,810,M 30-34,USA,02:39:44,01:54:35,04:36:40,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
43,Taggart Henderson,1527,M 45-49,USA,02:37:25,01:57:34,04:36:40,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
37,Kevin Slanicky,1109,M 40-44,USA,02:39:23,01:55:14,04:36:41,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
38,Clay Rahn,216,M 40-44,USA,02:36:43,01:58:21,04:36:45,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
33,Ted Pyzyk,283,M 25-29,USA,02:35:44,01:59:41,04:36:50,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
34,Dan Appel,718,M 25-29,USA,02:49:35,01:44:25,04:36:53,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
52,Erich Sisulak,1010,M 35-39,USA,02:40:11,01:53:36,04:36:56,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
23,Jeff Carlson,1275,M 50-54,USA,02:40:46,01:53:13,04:37:10,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
39,Kory Frantz,1051,M 40-44,USA,02:44:47,01:50:07,04:37:15,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
35,Mario Minnaert,774,M 25-29,USA,02:44:46,01:50:22,04:37:28,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
36,Alain Turcotte,800,M 25-29,CAN,02:50:13,01:44:53,04:37:31,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
1,Taylor Murphy,311,F 18-24,USA,02:53:57,01:42:03,04:37:41,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
44,Michael Rancourt,1216,M 45-49,USA,02:43:58,01:51:14,04:37:44,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
53,Edgar F Nolazco,206,M 35-39,MEX,02:40:59,01:54:06,04:37:48,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
8,Jerry Edge,1556,M 55-59,USA,02:44:09,01:50:20,04:37:49,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
40,Jack Jones,857,M 30-34,USA,02:44:30,01:49:25,04:37:50,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
40,Mike Green,1059,M 40-44,USA,02:45:08,01:48:36,04:38:06,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
45,Philip Mann,1190,M 45-49,GBR,02:45:54,01:49:20,04:38:13,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
54,Jose Guzman,947,M 35-39,USA,02:30:06,02:05:27,04:38:14,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
55,Dan Miroballi,981,M 35-39,USA,02:44:08,01:51:52,04:38:15,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
41,Wojciech Piotrowski,886,M 30-34,POL,02:45:24,01:50:08,04:38:19,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
42,Thomas Meierotto,870,M 30-34,USA,02:41:03,01:55:11,04:38:20,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
56,Ben Lampe,968,M 35-39,USA,02:42:24,01:53:51,04:38:26,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
56,Kazuya Shimmyo,1009,M 35-39,JPN,02:45:57,01:49:56,04:38:26,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
10,Kelly Valente,496,F 35-39,USA,02:58:03,01:37:46,04:38:28,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
58,Michael Tschannen,1018,M 35-39,USA,02:45:38,01:48:35,04:38:30,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
24,Thomas Ryan,225,M 50-54,USA,02:49:52,01:45:40,04:38:34,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
41,Jonathan Harris,1503,M 40-44,USA,02:52:59,01:43:47,04:38:37,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
4,David Sereno,1566,M 60-64,USA,02:45:22,01:50:23,04:38:37,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
4,Jennifer El Aile,398,F 30-34,USA,02:44:42,01:52:26,04:38:39,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
25,Alexander Rieger,1546,M 50-54,DEU,02:47:08,01:48:27,04:38:45,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
46,Rodney Crooks,1151,M 45-49,USA,02:31:58,02:05:33,04:39:03,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
15,Cody Shively,191,M 18-24,USA,03:09:49,01:28:07,04:39:04,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
3,Kim Dandrea,126,F 50-54,USA,02:38:03,01:59:47,04:39:11,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
47,Rob Morin,221,M 45-49,CAN,02:42:39,01:54:41,04:39:17,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
48,Shawn Dixon,1521,M 45-49,USA,02:52:14,01:44:11,04:39:28,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
43,Curtis Heyden,196,M 30-34,USA,02:43:18,01:52:35,04:39:39,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
37,Frank Morosky,776,M 25-29,USA,02:50:35,01:46:05,04:39:41,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
49,Larry Lanza,1185,M 45-49,USA,02:48:25,01:50:09,04:40:05,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
42,Jaysen Jorgensen,1073,M 40-44,USA,02:29:35,02:08:42,04:40:07,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
44,William Stanford,199,M 30-34,USA,02:39:40,01:57:36,04:40:10,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
59,Daniel Cavanagh,201,M 35-39,USA,02:38:00,02:00:18,04:40:15,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
26,Tony Washington,1337,M 50-54,USA,02:43:39,01:52:44,04:40:16,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
5,Kelly Bonner,509,F 40-44,USA,02:50:50,01:47:35,04:40:21,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
45,Joshua Newman,877,M 30-34,USA,02:39:33,01:58:14,04:40:23,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
60,Benjamin Barndollar,914,M 35-39,USA,02:51:47,01:45:44,04:40:26,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
43,Chris Portman,1097,M 40-44,USA,02:37:26,02:00:23,04:40:34,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
50,Jamie Dennis,1157,M 45-49,AUS,02:43:06,01:55:32,04:40:43,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
46,Frank Rewolinski,888,M 30-34,USA,02:43:56,01:55:17,04:40:48,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
6,Carol Tesch,571,F 40-44,USA,02:52:11,01:44:53,04:40:53,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
44,Chadwick Schmitz,1104,M 40-44,USA,02:47:21,01:51:24,04:41:15,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
45,John Luburic,1081,M 40-44,USA,02:41:05,01:57:59,04:41:21,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
61,Jake Hoyt,955,M 35-39,USA,02:55:12,01:42:45,04:41:22,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
38,Aaron Zander,807,M 25-29,USA,02:43:32,01:54:58,04:41:30,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
7,Lisa Kreibe,539,F 40-44,USA,02:50:31,01:49:15,04:41:34,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
2,Marguerite Zaepfel,167,F 18-24,USA,02:51:58,01:47:05,04:41:35,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
16,Andrew Semancik,1574,M 18-24,USA,02:43:45,01:55:47,04:41:36,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
39,Joshua Bomett,726,M 25-29,KEN,02:53:35,01:46:12,04:41:39,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
47,Austin Moore,284,M 30-34,USA,02:45:13,01:54:16,04:41:42,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
12,Molly Lesser,354,F 25-29,USA,02:56:59,01:43:14,04:41:52,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
2,Courtney Henderson,124,F 45-49,USA,02:46:05,01:53:25,04:42:03,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
48,Justin Stipan,894,M 30-34,USA,02:45:11,01:54:57,04:42:06,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
27,Steve Nelson,1542,M 50-54,USA,03:00:59,01:37:15,04:42:10,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
62,Buck Hanson,951,M 35-39,USA,02:45:31,01:51:32,04:42:10,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
8,Sara Hankes,282,F 40-44,USA,02:51:41,01:48:17,04:42:20,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
28,Mark Ziegert,1339,M 50-54,USA,02:30:22,02:09:51,04:42:31,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
40,Andrew Hermiston,743,M 25-29,USA,02:55:01,01:43:44,04:42:57,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
51,Christopher Crnich,1149,M 45-49,USA,02:44:19,01:54:51,04:43:05,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
63,Brian Dickhut,936,M 35-39,USA,02:46:24,01:55:33,04:43:13,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
9,Hans Wenzel,1389,M 55-59,DEU,02:49:52,01:48:55,04:43:15,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
49,Daniel Loughry,867,M 30-34,USA,02:45:02,01:54:26,04:43:25,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
64,William Grabe,945,M 35-39,USA,02:42:21,01:58:14,04:43:28,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
9,Michele Trujillo-Veit,181,F 40-44,USA,02:44:26,01:56:35,04:43:38,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
10,Kobus Rossouw,1377,M 55-59,USA,02:44:16,01:54:35,04:43:42,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
52,Spencer Koenig,1181,M 45-49,USA,02:48:25,01:49:26,04:43:47,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
29,Jeff Anderson,1265,M 50-54,USA,02:50:22,01:48:37,04:43:52,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
50,Eugenio Martin,868,M 30-34,USA,02:47:56,01:53:14,04:44:01,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
65,Chris Bolyard,921,M 35-39,USA,02:49:52,01:51:53,04:44:04,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
66,Reed Knox,964,M 35-39,USA,02:48:12,01:52:15,04:44:08,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
53,Carlos Esparza,1523,M 45-49,MEX,02:46:22,01:55:02,04:44:11,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
67,Vladimir Naumovic,989,M 35-39,SRB,02:48:28,01:53:22,04:44:17,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
10,Natalie Critchley,514,F 40-44,USA,02:50:16,01:51:13,04:44:18,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
46,Emilio Novales,1090,M 40-44,GTM,02:43:48,01:58:21,04:44:19,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
54,John Issa,1175,M 45-49,USA,02:45:30,01:56:04,04:44:20,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
47,Kelly Walker,1119,M 40-44,USA,02:32:36,02:09:11,04:44:20,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
11,Bronwen Dean,1428,F 40-44,USA,02:40:26,02:02:08,04:44:26,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
12,Ieva Scoggin,123,F 40-44,LVA,02:45:35,01:57:17,04:44:27,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
30,Andy Mcneill,1310,M 50-54,USA,02:45:43,01:54:21,04:44:29,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
41,Nicholas Engling,733,M 25-29,USA,02:45:32,01:56:18,04:44:30,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
31,Brian Harreld,1288,M 50-54,USA,02:54:58,01:46:04,04:44:36,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
55,Anthony Benevenga,1136,M 45-49,USA,02:43:37,01:56:39,04:44:40,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
32,Bruce Miller,1312,M 50-54,USA,02:51:31,01:50:04,04:44:45,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
56,Oliver Tugas,1531,M 45-49,PHL,02:30:06,02:12:17,04:44:47,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
57,Michael Turck,1241,M 45-49,USA,02:46:52,01:55:09,04:44:51,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
11,Amelia Grzyb,1423,F 35-39,USA,02:45:10,01:57:17,04:45:05,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
11,Bill Czaja,1352,M 55-59,USA,02:34:07,02:08:14,04:45:12,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
58,Tetsuya Nakazato,1199,M 45-49,JPN,02:43:26,01:55:49,04:45:15,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
68,Billy Watkins,1025,M 35-39,USA,02:50:04,01:52:38,04:45:16,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
12,Bryan Deutsch,227,M 55-59,USA,02:53:13,01:50:26,04:45:19,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
51,Christian Goodrich,843,M 30-34,USA,02:35:19,02:06:24,04:45:24,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
3,Stephanie Boivin,298,F 18-24,CAN,02:49:14,01:53:45,04:45:25,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
42,Chris Kamykowski,1464,M 25-29,USA,02:49:49,01:52:37,04:45:32,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
1,Jennifer Sereno,1454,F 55-59,USA,02:47:17,01:55:25,04:45:33,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
5,Lyndsey Baum,383,F 30-34,USA,02:47:59,01:55:49,04:45:34,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
17,Tyler Young,716,M 18-24,USA,02:44:36,01:57:34,04:45:39,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
13,Shannon Schreurs,558,F 40-44,USA,03:02:00,01:40:50,04:45:43,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
48,Bill Coddington,1042,M 40-44,USA,02:57:29,01:46:12,04:45:45,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
49,Tim Garvey,1055,M 40-44,USA,02:46:03,01:57:45,04:45:46,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
69,Kevin Dailey,932,M 35-39,USA,02:43:19,02:00:53,04:45:50,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
18,Jeffrey Van Spankeren,712,M 18-24,USA,02:58:33,01:43:43,04:45:53,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
43,Jay Wisniewski,137,M 25-29,USA,03:00:19,01:43:03,04:46:01,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
70,Paul Lintner,971,M 35-39,USA,02:42:20,02:01:11,04:46:09,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
50,James Bockey,1032,M 40-44,USA,02:44:27,01:59:30,04:46:09,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
71,Bruce Anderson,911,M 35-39,USA,02:50:41,01:52:24,04:46:18,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
33,Roberto Morales,1541,M 50-54,USA,02:40:13,02:04:39,04:46:27,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
12,Jamie Cooper,451,F 35-39,USA,02:57:24,01:47:02,04:46:30,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
34,Tom Herricks,1291,M 50-54,USA,02:37:23,02:05:36,04:46:33,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
52,Dave Arnone,813,M 30-34,USA,02:50:59,01:53:04,04:46:33,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
35,Anton Straughan,1331,M 50-54,GBR,02:48:35,01:54:12,04:46:34,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
4,Carla Mckay,1447,F 50-54,USA,02:43:05,02:01:09,04:46:47,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
53,Chris Lindberg,866,M 30-34,USA,02:48:48,01:55:25,04:46:51,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
13,Mandy Twardowski,168,F 25-29,USA,02:44:20,02:01:14,04:46:52,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
14,Addison Choi,326,F 25-29,USA,02:52:11,01:52:51,04:46:53,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
54,Michael Wilczek,907,M 30-34,USA,02:57:30,01:47:17,04:46:59,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
55,Jason Wieser,906,M 30-34,USA,02:38:21,02:04:37,04:47:06,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
44,Ryan Kruzel,755,M 25-29,USA,02:56:39,01:48:37,04:47:16,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
45,Michael Hourigan,746,M 25-29,USA,02:40:31,02:03:56,04:47:17,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
59,Mark Hansen,1164,M 45-49,USA,02:41:55,02:02:56,04:47:20,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
51,Dan Ziegler,1128,M 40-44,USA,02:45:31,01:57:31,04:47:25,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
4,Grace Deetjen,300,F 18-24,USA,02:51:59,01:53:14,04:47:32,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
6,Kelsey Combes,1418,F 30-34,USA,02:47:02,01:56:49,04:47:37,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
14,Heidi Sutter,568,F 40-44,USA,02:55:14,01:50:00,04:47:51,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
36,Michael Abt,1261,M 50-54,USA,02:48:35,01:56:06,04:47:52,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
72,Michael Gadomski,942,M 35-39,USA,02:44:47,02:00:32,04:47:58,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
5,Marion Rudnick,651,F 50-54,USA,02:49:50,01:55:02,04:48:01,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
13,Tom Flanagan,278,M 55-59,USA,02:51:06,01:51:57,04:48:04,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
15,Laura Eisenman,331,F 25-29,USA,02:54:21,01:49:43,04:48:12,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
3,Tana Setness Hoefs,608,F 45-49,USA,02:47:36,01:58:59,04:48:14,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
15,Cortney Engen,522,F 40-44,USA,02:38:56,02:07:20,04:48:15,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
37,Mike Baba,1266,M 50-54,USA,02:45:52,01:59:07,04:48:16,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
56,Brent Silkey,891,M 30-34,USA,02:55:43,01:49:45,04:48:16,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
73,Michael Bayer,275,M 35-39,USA,02:43:39,01:58:54,04:48:40,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
14,Mark Gustafson,1360,M 55-59,USA,02:48:51,01:57:04,04:48:59,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
19,Jacob Planton,704,M 18-24,USA,02:44:31,02:00:10,04:49:00,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
60,Robert Del Real,1520,M 45-49,USA,02:42:42,02:03:01,04:49:04,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
60,Bret Dougherty,159,M 45-49,USA,02:40:29,02:05:48,04:49:04,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
62,Bernard Vivy,1246,M 45-49,HTI,02:47:10,01:57:14,04:49:07,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
74,Sebastian Bohus,920,M 35-39,USA,02:44:46,01:59:37,04:49:17,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
15,Thomas Gamsjaeger,1557,M 55-59,USA,02:49:20,01:57:09,04:49:26,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
13,Stephanie Reinhart,1425,F 35-39,USA,02:49:17,01:55:08,04:49:40,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
75,Jeremy Thomas,1016,M 35-39,USA,02:46:30,01:58:47,04:49:45,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
57,Randal Dunbar,833,M 30-34,USA,02:52:09,01:54:12,04:49:46,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
63,Doug Durham,277,M 45-49,USA,02:35:26,02:12:28,04:49:47,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
64,Randy Pierce,1213,M 45-49,USA,02:33:55,02:13:44,04:49:51,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
2,Beth Pringle,107,F 55-59,USA,02:52:57,01:55:05,04:49:56,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
14,Amanda Nesbitt,1424,F 35-39,USA,02:43:25,02:02:14,04:50:01,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
58,Jonathan Laman,861,M 30-34,USA,02:55:15,01:50:32,04:50:12,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
59,Liviu Mera,1479,M 30-34,USA,02:56:13,01:51:08,04:50:16,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
7,Amy Brogren,386,F 30-34,USA,02:56:41,01:51:30,04:50:16,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
15,Olivia Christensen,448,F 35-39,USA,03:00:33,01:48:41,04:50:27,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
76,Adam Gomez,1489,M 35-39,USA,02:49:10,01:58:54,04:50:29,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
20,Erik Anderson,681,M 18-24,USA,02:45:55,02:01:16,04:50:29,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
8,Ashley Lackovich,412,F 30-34,USA,02:58:29,01:49:11,04:50:29,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
65,John Casey,1579,M 45-49,USA,02:50:55,01:57:22,04:50:32,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
46,Andrew Frank,735,M 25-29,USA,02:53:53,01:52:11,04:50:40,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
16,Nicole Finstad,524,F 40-44,USA,02:52:55,01:55:55,04:50:45,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
16,Jock Cameron,1348,M 55-59,USA,02:51:52,01:56:26,04:50:59,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
38,Joe Novak,1316,M 50-54,USA,02:52:42,01:53:56,04:51:04,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
77,Ryan Fick,940,M 35-39,USA,03:02:39,01:43:54,04:51:14,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
4,Ruth Renner,604,F 45-49,MEX,02:52:38,01:57:18,04:51:17,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
5,Stephanie Schick,312,F 18-24,USA,02:58:34,01:50:46,04:51:35,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
78,Emerson Molina,982,M 35-39,PHL,02:44:12,02:05:10,04:51:36,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
17,John Krauss,1366,M 55-59,USA,02:32:34,02:15:57,04:51:43,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
5,Nicole Rossmann,1440,F 45-49,USA,02:53:17,01:56:33,04:51:49,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
17,Dena Storm,567,F 40-44,USA,02:37:38,02:11:58,04:51:54,Ironman 70.3 Racine,07/16/2017,"Racine, Wisconsin, USA"
