Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
49,Chunxiao Wang,308,M30-34,CHN,03:06:00,02:35:56,05:49:28,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
67,佳 刘,488,M35-39,CHN,03:27:14,02:04:57,05:49:48,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
15,Team 夕立,1052,RELAY-MIX,CHN,03:31:30,02:16:42,05:50:49,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
50,Ruohan Zhang,287,M30-34,CHN,03:10:01,02:30:14,05:51:15,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
68,Zhenliang Shen,403,M35-39,CHN,03:14:07,02:31:21,05:51:15,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
69,丁 震,389,M35-39,CHN,03:27:37,02:15:05,05:51:16,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
51,文博 赵,366,M30-34,CHN,03:13:45,02:32:27,05:51:17,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
21,雨轩 陈,252,M25-29,CHN,03:25:41,02:20:04,05:51:42,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
70,Sisi Liu,423,M35-39,CHN,03:08:51,02:31:39,05:51:43,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
59,Jianying Liu,683,M45-49,CHN,03:16:43,02:24:21,05:52:13,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
9,Xiao Li,912,F35-39,CHN,03:04:16,02:42:35,05:52:47,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
60,Jing Yang,667,M45-49,CHN,02:54:31,02:49:18,05:52:51,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
61,Lei Wang,684,M45-49,CHN,03:05:23,02:41:16,05:53:03,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
71,Jialiang Xie,436,M35-39,CHN,03:11:32,02:34:19,05:54:11,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
72,Yijun Zhang,112,M35-39,CHN,03:18:01,02:25:46,05:54:13,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
36,Jianke Zhang,710,M50-54,CHN,03:16:51,02:32:55,05:54:41,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
10,Jeneane Paxson,920,F40-44,SGP,03:20:20,02:28:00,05:54:48,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
62,荣政 郭,687,M45-49,CHN,03:08:21,02:38:50,05:54:56,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
10,Kung Kin Tso,778,M60-64,HKG,03:01:38,02:45:32,05:55:57,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
73,Ding Xu,512,M35-39,CHN,03:05:25,02:45:07,05:56:25,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
11,Zijie Chen,213,M18-24,CHN,02:52:57,02:47:15,05:56:26,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
10,Wai Fun Liu,149,F45-49,HKG,02:57:13,02:54:03,05:56:33,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
52,Huanle Guo,375,M30-34,CHN,03:01:14,02:45:00,05:56:37,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
53,Wei Wong,274,M30-34,CHN,03:24:09,02:21:18,05:56:44,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
37,Tao Lan,699,M50-54,CHN,03:17:15,02:30:16,05:57:14,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
38,Fong Cheung Tsang,700,M50-54,HKG,03:10:07,02:39:47,05:57:41,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
12,Biyun Zhang,877,F30-34,CHN,03:19:45,02:26:02,05:57:43,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
39,Jin Wei,716,M50-54,CHN,03:15:45,02:35:04,05:57:56,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
40,Yueyan Li,738,M50-54,CHN,03:20:04,02:30:16,05:58:14,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
62,金 硕,542,M40-44,CHN,03:12:17,02:38:24,05:58:15,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
41,姜 岩,733,M50-54,CHN,03:03:01,02:48:11,05:58:44,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
54,Yang Zhang,298,M30-34,CHN,03:09:47,02:39:27,05:59:37,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
10,Jiajia Zhao,881,F35-39,CHN,03:32:08,02:18:10,06:00:02,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Junfan Pan,46,M PC,CHN,03:31:29,02:24:16,06:00:50,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Kiyomi Saito,985,F50-54,JPN,03:22:04,02:34:30,06:01:31,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
7,Team 仨麻小,1008,RELAY-MIX,CHN,02:59:42,02:59:47,06:02:01,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
20,曾义 曾,769,M55-59,CHN,03:18:10,02:36:28,06:02:27,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
22,魏 武,251,M25-29,CHN,03:22:46,02:32:42,06:03:10,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Eleanor Dally,989,F60-64,NZL,03:09:49,02:46:32,06:03:32,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
74,Tanghai Zhan,405,M35-39,CHN,03:44:28,02:11:57,06:03:38,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
5,璟瑄 蔡,801,F18-24,CHN,03:33:40,02:25:09,06:03:38,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
42,靖翰 林,745,M50-54,CHN,03:12:15,02:43:19,06:03:39,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
21,David Slocombe,757,M55-59,NZL,03:08:31,02:47:09,06:04:36,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Xiangdong Wen,132,M70-74,CHN,03:15:37,02:39:11,06:04:38,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
63,Luwen Fan,649,M45-49,CHN,03:26:17,02:27:51,06:05:07,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
75,Da Peng Luo,502,M35-39,CHN,03:06:22,02:53:35,06:05:53,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
55,鹏 孙,362,M30-34,CHN,03:22:15,02:31:36,06:07:02,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
5,Janet Sy,136,F55-59,HKG,03:26:39,02:34:14,06:07:33,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
6,Huiling Xie,983,F55-59,CHN,03:25:00,02:39:06,06:07:45,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
63,鹏斌 傅,609,M40-44,CHN,03:25:14,02:35:41,06:08:47,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
64,谢晓军 谢,547,M40-44,CHN,03:12:13,02:49:43,06:10:07,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
76,Xiaofeng Mi,402,M35-39,CHN,03:40:14,02:18:29,06:10:24,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
6,Lok Yi Annie Chan,802,F18-24,HKG,03:10:58,02:55:05,06:11:37,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
43,蔡 洋,697,M50-54,CHN,03:22:10,02:45:37,06:11:43,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
56,Wenyu Zhao,278,M30-34,CHN,02:51:20,03:09:59,06:11:52,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
11,Ai Horiuchi,919,F40-44,JPN,03:43:21,02:20:51,06:12:31,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
57,Zhijin Hu,365,M30-34,CHN,03:28:08,02:34:57,06:12:41,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
58,恒志 康,373,M30-34,CHN,03:24:06,02:44:06,06:14:44,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
64,Shihong Huang,643,M45-49,CHN,03:34:48,02:33:51,06:15:25,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
65,Hung-Peng Yang,546,M40-44,CHN,02:56:17,03:06:13,06:15:55,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
23,强 郑,265,M25-29,CHN,03:20:54,02:47:01,06:16:20,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
44,Tony Cheung,704,M50-54,CHN,03:14:27,02:55:50,06:16:42,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
8,健 马,796,M65-69,CHN,03:43:38,02:23:30,06:16:48,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
9,Jingting Liao,808,F25-29,CHN,03:27:33,02:44:17,06:17:00,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
77,Nan Chen,495,M35-39,CHN,02:59:36,03:10:45,06:17:27,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
78,潘一平 潘,499,M35-39,CHN,03:27:49,02:43:19,06:17:36,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
66,Zhi Sheng Liang,530,M40-44,CHN,03:38:07,02:33:20,06:18:08,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
79,Peng Li,438,M35-39,CHN,03:06:27,03:04:45,06:18:41,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
45,Wei Yu,742,M50-54,CHN,03:37:40,02:24:08,06:18:56,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
80,Feng Zhao,395,M35-39,CHN,03:26:44,02:47:18,06:19:55,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
59,Mingxuan Zhou,370,M30-34,CHN,03:45:42,02:20:23,06:21:12,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
46,明东 谢,702,M50-54,CHN,03:30:43,02:45:13,06:21:44,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
60,孟迅 李,300,M30-34,CHN,03:08:03,03:05:53,06:27:46,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
40,Team Ikun冲重铳,1017,RELAY-M,CHN,03:50:45,02:35:43,06:28:12,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
12,Jiaxi Yang,201,M18-24,CHN,03:31:34,02:44:21,06:28:27,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
65,Jianghai An,688,M45-49,CHN,03:25:50,02:54:46,06:29:04,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
81,Li Liang,422,M35-39,CHN,03:11:35,03:07:18,06:29:23,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
11,Chunbo Tao,975,F45-49,CHN,03:31:22,02:48:12,06:29:24,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
67,朋 王,611,M40-44,CHN,03:39:24,02:46:31,06:29:46,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
82,生牧 牛,490,M35-39,CHN,03:35:40,02:40:04,06:30:06,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
61,陈向省 陈,382,M30-34,CHN,03:41:03,02:43:45,06:30:25,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
62,Zhiyong Fu,270,M30-34,CHN,03:28:35,02:49:15,06:31:23,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
8,Team 铁三小分队,1010,RELAY-MIX,CHN,03:53:40,02:36:05,06:32:41,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
13,Ling Fan,876,F30-34,CHN,03:38:11,02:41:57,06:32:42,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
66,Kai Cheng,621,M45-49,CHN,03:28:49,02:51:14,06:32:50,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
83,家铭 韩,420,M35-39,CHN,03:33:44,02:50:41,06:33:54,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
12,小琴 游,921,F40-44,CHN,03:51:57,02:37:24,06:36:12,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
22,Michael Ren,749,M55-59,CAN,03:27:59,02:54:55,06:36:35,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
47,Fan Lin,748,M50-54,CHN,03:43:57,02:49:27,06:37:12,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
11,Jia Liu,911,F35-39,CHN,03:37:41,02:53:49,06:37:14,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Zhang Yun You,800,M70-74,CHN,04:00:08,02:21:03,06:37:21,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
16,Team 三合队,1049,RELAY-MIX,CHN,02:45:53,02:41:29,06:37:56,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
68,Longxing Ha,543,M40-44,CHN,03:29:20,02:58:26,06:39:25,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
69,Gang Wang,614,M40-44,CHN,03:19:18,03:12:55,06:41:00,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
84,Mingzhe Zhang,504,M35-39,CHN,03:30:23,02:59:13,06:41:06,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
12,Xiaoding Zhou,883,F35-39,CHN,03:48:22,02:47:49,06:41:54,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
70,Qu Ye,534,M40-44,CHN,03:20:44,03:09:19,06:42:02,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
85,霄亮 姚,513,M35-39,CHN,03:49:39,02:38:44,06:42:57,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
9,Fai Ming Chan,788,M65-69,HKG,03:34:31,02:59:40,06:43:56,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
41,Team 大秦铁人振江队,1073,RELAY-M,CHN,03:35:49,02:59:16,06:44:31,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
11,Zhongxin Wu,787,M60-64,CHN,03:19:45,03:24:44,06:50:44,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
23,玉喜 杨,772,M55-59,CHN,03:41:59,02:57:56,06:50:47,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
14,Shan Wang,874,F30-34,CHN,03:43:46,03:02:35,06:54:30,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
12,Lihong Tan,973,F45-49,CHN,03:26:03,03:16:41,06:55:21,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
3,常康 廖,799,M70-74,CHN,03:43:59,03:09:04,07:00:32,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
63,王辽 王,377,M30-34,CHN,04:05:30,02:51:27,07:05:36,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
13,勰 袁,882,F35-39,CHN,04:09:00,02:49:45,07:05:38,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Tadashi Horiuchi,174,M75-79,JPN,04:05:48,02:52:47,07:07:52,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
48,嘉 张,737,M50-54,CHN,03:35:21,03:15:17,07:08:48,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
