Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
13,Greg Argent,2546,M 45-49,AUS,02:30:44,01:54:11,04:32:27,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
5,Nathaniel Wells,2031,M 18-24,AUS,02:38:25,01:48:56,04:32:31,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
2,Genevieve Pape,2753,F 50-54,AUS,02:39:25,01:47:46,04:32:31,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
6,Mark Russell;,2727,M 50-54,AUS,02:34:59,01:49:21,04:32:32,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
18,Richard Milloy,2204,M 30-34,AUS,02:38:07,01:48:47,04:32:48,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
4,Danielle Jansse,2117,F 25-29,AUS,02:47:26,01:36:56,04:32:52,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
2,Katie Adams,2232,F 30-34,AUS,02:41:33,01:45:33,04:32:54,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
19,Casey Whife,2224,M 30-34,AUS,02:28:44,01:54:46,04:33:10,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
20,Ty Yilmaz,2230,M 30-34,AUS,02:35:59,01:48:34,04:33:23,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
21,Shane Reay,2211,M 30-34,AUS,02:26:30,01:59:41,04:34:18,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
19,Alex Antipas,2290,M 35-39,AUS,02:36:05,01:51:30,04:34:21,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
16,Dean Marcinkowski,2452,M 40-44,AUS,02:31:00,01:56:39,04:34:26,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
1,Sophie Armstrong,2033,F 18-24,AUS,02:37:33,01:51:56,04:34:27,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
17,Stefan Piranty,2464,M 40-44,DEU,02:32:30,01:52:08,04:34:33,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
6,Andrew Bailey,2013,M 18-24,AUS,02:46:19,01:40:13,04:34:40,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
14,Jason Bradley,2551,M 45-49,AUS,02:40:11,01:47:31,04:34:45,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
18,Benjamin Smit,2474,M 40-44,AUS,02:33:52,01:52:55,04:34:58,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
3,Elaine Young,2287,F 30-34,CAN,02:42:09,01:47:10,04:35:13,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
19,Craig Wallace,2488,M 40-44,AUS,02:30:41,01:57:42,04:35:28,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
15,Stephen Best,2549,M 45-49,AUS,02:30:15,01:58:34,04:35:29,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
20,Grant Olsen,2461,M 40-44,AUS,02:32:59,01:56:28,04:35:30,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
16,Mike Holmes,2572,M 45-49,AUS,02:33:30,01:57:27,04:35:32,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
20,Will Hassey,2315,M 35-39,AUS,02:33:43,01:56:17,04:35:46,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
4,Annika Gillgren,2252,F 30-34,AUS,02:40:57,01:48:58,04:35:52,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
22,Tom Marsh,2199,M 30-34,AUS,02:24:43,02:04:24,04:36:00,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
14,Michael Hayes,2060,M 25-29,IRL,02:41:53,01:45:23,04:36:08,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
17,Matthew Rose,2613,M 45-49,AUS,02:28:43,02:01:34,04:36:20,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
15,Marcus Sasson,2005,M 25-29,AUS,02:45:40,01:42:16,04:36:50,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
7,Anthony Wilson,2737,M 50-54,AUS,02:32:41,01:56:41,04:36:59,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
16,Bradley Smith,2083,M 25-29,AUS,02:39:09,01:50:59,04:37:05,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
2,Natasha Pertwee,2527,F 40-44,GBR,02:36:10,01:55:28,04:37:14,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
7,Tom Flynn,2778,M 55-59,USA,02:35:05,01:55:35,04:37:26,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
21,Daniel Moore,2454,M 40-44,AUS,02:21:07,02:09:14,04:37:42,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
22,Guy Young,2492,M 40-44,NZL,02:25:16,02:07:18,04:37:42,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
17,Thiago Almeida,2045,M 25-29,BRA,02:39:45,01:50:56,04:38:09,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
8,Stuart King,2782,M 55-59,AUS,02:26:18,02:05:22,04:38:27,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
23,Marc Fitcher,2170,M 30-34,AUS,02:38:10,01:53:47,04:38:30,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
9,Brett O'Neill,2787,M 55-59,AUS,02:28:09,02:02:54,04:38:31,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
3,Sarah Norman,2526,F 40-44,GBR,02:37:22,01:55:08,04:38:35,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
4,Amy Mack,2516,F 40-44,AUS,02:32:20,01:58:14,04:38:36,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
18,Brett Reeves,2610,M 45-49,AUS,02:27:53,02:05:07,04:38:56,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
24,Michael Jamieson,2184,M 30-34,AUS,02:34:42,01:56:14,04:38:56,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
25,Tim Marbach,2198,M 30-34,DEU,02:39:48,01:50:37,04:38:57,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
10,Wiktor Cichon,2771,M 55-59,AUS,02:33:12,01:57:04,04:38:58,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
2,Lisa Hitchcock,2662,F 45-49,NZL,02:32:09,02:01:58,04:39:16,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
26,Jason Avery,2143,M 30-34,AUS,02:39:27,01:54:12,04:39:18,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
19,Chi Man Lee,2583,M 45-49,HKG,02:33:47,01:58:28,04:39:37,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
8,MIchael Sharman,2730,M 50-54,AUS,02:42:28,01:49:29,04:39:39,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
18,Brendan Nugent,2073,M 25-29,AUS,02:22:33,02:11:08,04:39:52,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
27,Adam Ross,2214,M 30-34,AUS,02:37:20,01:57:42,04:41:24,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
28,Jason Burrows,2150,M 30-34,AUS,02:37:40,01:58:03,04:41:32,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
1,Michelle Kervin,2384,F 35-39,AUS,02:47:59,01:47:37,04:41:33,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
23,Richard Sampson,2471,M 40-44,AUS,02:39:55,01:54:34,04:41:49,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
21,Sean Boyes,2296,M 35-39,AUS,02:31:44,02:04:41,04:41:54,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
20,Shaun Parkin,2601,M 45-49,AUS,02:28:16,02:05:43,04:42:00,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
29,Alan Chiang,2153,M 30-34,SGP,02:41:29,01:54:33,04:42:13,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
30,Rupert Orchard,2208,M 30-34,AUS,02:36:20,02:00:09,04:42:22,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
5,Helen Smelter,2532,F 40-44,AUS,02:31:06,02:05:13,04:42:23,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
19,Linden Blair,2001,M 25-29,AUS,02:33:23,01:58:53,04:42:34,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
24,David Baker,2407,M 40-44,AUS,02:39:15,01:54:31,04:42:48,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
7,Joshua Galvin,2016,M 18-24,AUS,02:38:11,01:59:39,04:43:15,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
20,Matt Oblak,2074,M 25-29,AUS,02:32:31,02:04:16,04:43:21,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
22,Ciaran Kelly,2319,M 35-39,IRL,02:30:40,02:06:53,04:43:23,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
31,Mathew Fullgrabe,2171,M 30-34,AUS,02:30:04,02:07:24,04:43:38,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
23,Ryan Willsher,2365,M 35-39,AUS,02:36:01,01:58:45,04:43:58,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
21,Jason De Bruyn,2050,M 25-29,AUS,02:38:07,01:58:08,04:44:02,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
9,Robert Spinks,2732,M 50-54,AUS,02:41:34,01:56:35,04:44:07,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
24,Florent Hutin,2317,M 35-39,AUS,02:37:40,01:59:13,04:44:50,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
1,Antonia Cox,2801,F 55-59,GBR,02:44:19,01:53:35,04:45:02,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
25,Oliver Smith,2475,M 40-44,AUS,02:44:53,01:51:59,04:45:03,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
8,Jack Thompson,2029,M 18-24,AUS,02:39:03,01:55:38,04:45:07,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
22,Jarrod Cahir,2046,M 25-29,AUS,02:30:33,02:08:13,04:45:13,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
10,Michael Schultz,2837,M 50-54,AUS,02:33:06,02:00:56,04:45:28,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
32,Samuel Medway,2203,M 30-34,AUS,02:32:18,02:05:46,04:45:34,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
5,Breanna Hille,2114,F 25-29,AUS,02:47:36,01:52:24,04:45:51,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
21,Clive Macaskill,2590,M 45-49,AUS,02:36:59,01:58:24,04:46:09,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
5,Jodie Barrett-Lennard,2237,F 30-34,AUS,02:44:09,01:55:53,04:46:25,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
22,Chee Hoe (William) Tan,2625,M 45-49,SGP,02:33:21,02:06:09,04:46:27,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
23,Matthew Mccomb,2070,M 25-29,AUS,02:33:13,02:07:01,04:46:28,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
6,Jade Szann,2282,F 30-34,AUS,02:42:24,01:56:28,04:46:38,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
7,Eva Van Drumpt,2283,F 30-34,AUS,02:53:30,01:40:42,04:46:42,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
26,Jon Richards,2467,M 40-44,AUS,02:39:08,02:00:25,04:46:44,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
8,Kate Murphy,2266,F 30-34,AUS,02:49:43,01:51:04,04:46:55,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
27,Will Smith,2476,M 40-44,AUS,02:32:15,02:06:35,04:47:13,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
28,Brett Mccance,2453,M 40-44,AUS,02:41:46,02:00:18,04:47:25,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
9,Emma Flanagan,2250,F 30-34,AUS,02:42:51,01:57:41,04:48:23,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
33,Peter Gillis,2172,M 30-34,AUS,02:32:21,02:08:28,04:48:34,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
11,Gerhard Dunn,2697,M 50-54,AUS,02:44:57,01:54:05,04:48:41,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
23,Andrew Schleis,2617,M 45-49,USA,02:41:57,02:01:54,04:48:54,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
6,Kia King,2118,F 25-29,AUS,02:34:55,02:08:19,04:48:54,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
6,Halina Clare,2501,F 40-44,GBR,02:44:17,01:58:55,04:48:56,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
10,Alexandra Anasson,2234,F 30-34,AUS,02:46:54,01:55:02,04:49:05,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
7,Melanie Tully,2537,F 40-44,AUS,02:44:18,01:56:36,04:49:08,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
11,Kylie Nettleton,2268,F 30-34,AUS,02:43:12,02:00:16,04:49:09,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
24,Jeffrey GADENNE,2565,M 45-49,AUS,02:22:33,02:18:57,04:49:09,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
25,Kel Rankin,2609,M 45-49,AUS,02:31:17,02:12:11,04:49:13,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
34,John Brewster,2148,M 30-34,AUS,02:44:11,01:57:15,04:49:15,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
35,Benjamin Lloyd,2194,M 30-34,AUS,02:22:12,02:17:45,04:49:52,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
24,Jeff Tonkin,2089,M 25-29,AUS,02:34:10,02:09:47,04:49:55,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
7,Elle Hughes,2116,F 25-29,AUS,02:38:58,02:01:03,04:50:01,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
2,Elyse Rowe,2041,F 18-24,AUS,02:40:14,02:00:30,04:50:03,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
36,Paul Thomas,2218,M 30-34,AUS,02:29:58,02:15:11,04:50:17,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
12,Ian Nokes,2717,M 50-54,AUS,02:31:25,02:12:52,04:50:22,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
37,Tim O'Callaghan,2207,M 30-34,AUS,02:43:17,01:56:19,04:50:37,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
8,Sarah Young,2140,F 25-29,AUS,02:41:36,02:04:01,04:50:47,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
13,Robert Ball,2691,M 50-54,AUS,02:37:37,02:05:37,04:51:45,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
3,Rochelle Haynes,2038,F 18-24,AUS,02:45:28,01:57:00,04:51:46,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
3,Allison Hass,2659,F 45-49,AUS,02:34:38,02:09:37,04:51:50,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
4,Carol Christie Smit,2645,F 45-49,MOZ,02:43:21,02:02:18,04:51:51,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
2,Jan Graham,2380,F 35-39,GBR,02:46:29,01:57:04,04:52:06,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
25,Ross Mcdougall,2331,M 35-39,AUS,02:36:19,02:06:35,04:52:11,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
26,Craig White,2363,M 35-39,AUS,02:21:14,02:25:25,04:52:15,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
12,Margaret Mielczarek,2835,F 30-34,AUS,02:44:14,02:01:33,04:52:18,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
13,Virginia Sergas,2276,F 30-34,AUS,02:45:36,02:01:53,04:52:21,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
29,Stephen Morahan,2455,M 40-44,AUS,02:36:37,02:07:42,04:52:23,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
8,Julie Bull,2497,F 40-44,AUS,02:35:38,02:10:19,04:52:25,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
27,Scott Burgess,2299,M 35-39,AUS,02:33:52,02:13:20,04:52:28,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
28,Peng-Wei Tan,2353,M 35-39,SGP,02:47:59,01:55:18,04:52:40,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
38,Bruce Hancock,2175,M 30-34,AUS,02:40:09,01:57:00,04:52:54,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
11,Martin Ball,2768,M 55-59,AUS,02:34:23,02:12:06,04:52:56,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
39,Dane Etheridge,2169,M 30-34,AUS,02:49:49,01:53:04,04:53:07,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
30,Lee Postlethwaite,2466,M 40-44,AUS,02:32:06,02:14:35,04:53:19,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
25,James Thompson,2088,M 25-29,AUS,02:39:50,02:07:17,04:53:21,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
9,Skye Young,2543,F 40-44,AUS,02:44:06,02:03:20,04:53:30,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
26,Robert Shepherd,2081,M 25-29,AUS,02:46:04,02:02:09,04:53:32,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
31,Adam Lebihan,2447,M 40-44,AUS,02:44:45,02:00:18,04:53:39,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
32,Joe Kubizniak,2445,M 40-44,AUS,02:43:02,02:02:02,04:53:57,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
33,Simon Gregg,2435,M 40-44,AUS,02:45:41,02:02:33,04:54:13,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
14,Brent Roberts,2725,M 50-54,AUS,02:39:06,02:05:56,04:54:18,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
5,Paula Pippin,2674,F 45-49,AUS,02:47:38,01:56:05,04:54:24,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
40,Matt Danskin,2160,M 30-34,AUS,02:48:56,01:56:31,04:54:43,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
14,Paulina Svoboda,2280,F 30-34,CZE,02:46:57,01:59:15,04:54:49,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
10,Susha Fisher,2504,F 40-44,AUS,02:49:30,01:58:48,04:55:17,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
15,Tia Watson,2284,F 30-34,AUS,02:46:18,02:01:56,04:55:51,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
26,Kevin Davies,2557,M 45-49,AUS,02:39:05,02:10:15,04:55:51,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
12,Shaun Edwards,2777,M 55-59,AUS,02:54:51,01:52:45,04:55:57,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
3,Jane Hardy,2746,F 50-54,AUS,02:45:25,02:04:12,04:56:06,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
13,Duncan Cooper,2774,M 55-59,GBR,02:43:04,02:01:41,04:56:33,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
3,Mardy Hunt,2381,F 35-39,AUS,02:33:52,02:15:25,04:56:44,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
41,Harley Box,2147,M 30-34,AUS,02:38:54,02:11:37,04:56:49,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
29,Elio Gonzalez,2314,M 35-39,VEN,02:46:04,02:02:39,04:56:59,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
34,Justin Nuich,2458,M 40-44,AUS,02:40:03,02:08:41,04:57:15,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
14,Gary Tapper,2793,M 55-59,AUS,02:41:38,02:07:38,04:57:21,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
4,Emily Rowbotham,2395,F 35-39,NZL,02:59:48,01:52:05,04:57:32,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
11,Denise Kömpf,2512,F 40-44,CHE,02:44:25,02:07:09,04:59:03,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
6,Alana Holben,2663,F 45-49,AUS,02:41:37,02:11:03,04:59:09,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
35,Matt Whelan,2489,M 40-44,AUS,02:42:10,02:09:57,04:59:28,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
30,Chris Millward,2335,M 35-39,AUS,02:38:08,02:13:27,04:59:37,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
31,Russell Fitzgerald,2309,M 35-39,AUS,02:39:57,02:13:57,04:59:49,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
32,Alastair Evans,2307,M 35-39,AUS,02:50:15,02:02:22,04:59:55,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
27,Dane Cutts,2003,M 25-29,AUS,02:32:16,02:22:16,04:59:56,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
5,Annemie Sprenger De Rover,2397,F 35-39,GBR,02:56:37,01:56:18,04:59:58,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
9,Melanie Valli,2135,F 25-29,AUS,02:57:08,01:55:41,05:00:15,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
15,Gavin Slavin,2731,M 50-54,AUS,02:38:02,02:16:45,05:00:19,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
2,Jan Newburn,2806,F 55-59,AUS,02:49:28,02:00:26,05:00:23,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
36,Felix Low,2449,M 40-44,SGP,02:39:33,02:13:33,05:00:29,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
33,Jon Cohen,2301,M 35-39,CAN,02:52:01,01:58:03,05:00:30,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
27,Jason Lord,2588,M 45-49,AUS,02:22:49,02:29:45,05:00:31,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
28,William Guiney,2059,M 25-29,AUS,02:44:39,02:01:14,05:00:32,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
34,James Washbourne,2359,M 35-39,AUS,02:36:49,02:17:07,05:00:39,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
16,Neil Powers,2721,M 50-54,AUS,02:47:19,02:05:34,05:00:39,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
4,Kay Anderson,2739,F 50-54,AUS,02:50:01,02:04:44,05:00:55,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
28,Chris Perrey,2603,M 45-49,AUS,02:43:16,02:11:13,05:00:56,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
12,Emily Roberts,2528,F 40-44,AUS,02:53:52,02:00:22,05:01:11,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
42,Richard Cross,2158,M 30-34,AUS,02:36:49,02:17:07,05:01:18,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
37,Darryl Rodricks,2469,M 40-44,AUS,02:56:47,01:58:09,05:01:22,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
29,Brent Shaw,2620,M 45-49,AUS,02:46:24,02:05:02,05:01:40,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
10,Sophie Yin,2139,F 25-29,AUS,02:45:52,02:07:55,05:01:40,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
43,Neyton Tan,2217,M 30-34,SGP,02:47:40,01:58:51,05:01:43,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
29,Jeremy Duhig,2053,M 25-29,AUS,02:49:01,02:02:49,05:02:23,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
44,Matt Collier,2155,M 30-34,AUS,02:52:39,02:01:35,05:02:35,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
2,Tony Golden,2817,M 60-64,AUS,02:45:00,02:10:02,05:02:38,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
30,"Jay ""bad Boy"" Luke",2589,M 45-49,AUS,02:36:29,02:16:38,05:02:39,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
16,Judy Allen-Graham,2233,F 30-34,AUS,02:38:58,02:13:22,05:02:55,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
7,Jennifer Vile`,2686,F 45-49,AUS,02:53:05,02:02:44,05:03:01,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
8,Naseema Roue,2678,F 45-49,GBR,02:45:24,02:05:25,05:03:12,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
15,Martin Ball,2769,M 55-59,AUS,02:55:21,02:00:20,05:03:12,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
30,Matthew Walker,2093,M 25-29,GBR,02:45:55,02:07:25,05:03:24,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
6,Natasha Chakich,2374,F 35-39,AUS,02:49:50,02:05:34,05:03:34,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
35,Sean Connelly,2302,M 35-39,AUS,02:42:36,02:12:50,05:03:39,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
17,Belinda Clarke,2243,F 30-34,NZL,03:02:56,01:52:54,05:03:50,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
18,Kate Naude,2267,F 30-34,AUS,02:46:11,02:10:23,05:03:58,Ironman 70.3 Western Australia,12/03/2017,"Busselton, Western Australia"
