Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
85,Dean Saunders,1095,M 40-44,AUS,05:29:24,05:12:08,10:53:13,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
29,Chris Beckmans,573,M 25-29,AUS,05:05:51,05:38:19,10:53:16,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
18,Maree Rostirolla,959,F 35-39,AUS,05:59:13,04:47:43,10:53:24,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
69,David Garcia,1239,M 45-49,ESP,05:56:47,04:43:05,10:54:29,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
70,Bernard Mc Clement,1277,M 45-49,AUS,05:49:13,04:52:39,10:54:58,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
36,Walter Brzica,1405,M 50-54,AUS,05:56:00,04:46:03,10:55:37,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
86,Simon Roue,278,M 40-44,GBR,05:36:12,05:04:29,10:55:43,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
58,Louka Parry,725,M 30-34,AUS,06:19:30,04:14:58,10:55:48,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
87,John Welgemoed,444,M 40-44,AUS,05:15:17,05:29:48,10:55:55,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
19,Rebecca Pittam,956,F 35-39,GBR,05:53:09,04:53:34,10:56:57,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
88,Callum Campbell,987,M 40-44,NZL,05:28:47,05:20:21,10:57:15,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
20,Rebecca Finlayson,251,F 35-39,AUS,05:56:03,04:49:07,10:57:20,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
72,Derek Tidey,1330,M 45-49,AUS,05:50:01,04:53:22,10:57:42,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
17,Pei Lin Yuen,225,F 30-34,SGP,06:00:21,04:45:58,10:57:44,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
58,Nathan Sayed,908,M 35-39,AUS,05:39:06,05:06:15,10:57:49,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
18,Bec Lewis,781,F 30-34,AUS,05:55:42,04:50:42,10:57:57,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
30,Jason Walker,626,M 25-29,AUS,05:43:11,05:02:14,10:58:04,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
59,Shane Matthews,710,M 30-34,AUS,05:42:19,05:06:32,10:58:23,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
89,Tomohiro Sugita,1109,M 40-44,JPN,06:33:26,04:08:12,10:58:27,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
60,Matt Silvester,738,M 30-34,AUS,06:17:18,04:23:10,10:58:52,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
61,Stephen Oliver,720,M 30-34,AUS,06:17:49,04:28:07,10:58:53,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
62,Francesco Frova,682,M 30-34,ITA,07:03:36,03:41:18,10:59:12,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
90,Sebastian Hales,1022,M 40-44,AUS,05:58:38,04:45:03,10:59:20,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
59,Thomas Wenbourne,924,M 35-39,AUS,06:05:25,04:33:08,10:59:57,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
31,David Brooke,577,M 25-29,AUS,06:14:17,04:33:19,11:00:26,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
91,Kazushi Yoshida,1139,M 40-44,JPN,06:19:38,04:30:44,11:00:43,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
11,Catherine Beeson,327,F 45-49,AUS,06:10:54,04:36:45,11:00:45,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
73,Matthew Gill,300,M 45-49,AUS,05:59:08,04:40:13,11:01:22,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
60,Steven Glasper,836,M 35-39,AUS,06:19:37,04:29:12,11:02:01,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
63,Tak Kiu Pun,729,M 30-34,HKG,06:25:05,04:13:27,11:02:08,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
32,Sean Chia,512,M 25-29,AUS,06:03:43,04:42:15,11:02:25,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
21,Renee Nixon,952,F 35-39,AUS,06:15:21,04:31:48,11:02:28,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
22,Naomi Milne,531,F 35-39,AUS,05:46:25,05:07:28,11:02:45,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
61,Jeff Davis,522,M 35-39,AUS,05:59:54,04:38:40,11:03:08,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
23,Sarah Mceachern,253,F 35-39,AUS,05:59:41,04:53:42,11:03:08,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
12,Hazel Conroy,1362,F 45-49,IRL,05:54:33,04:59:35,11:04:36,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
1,Ian Mossenson,189,M 65-69,AUS,06:01:41,04:47:25,11:04:54,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
24,Becky Hart,417,F 35-39,GBR,06:19:03,04:37:07,11:05:43,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
21,Angela Barnett,446,F 40-44,AUS,05:56:13,04:55:36,11:06:27,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
37,Jonathan Perrin,484,M 50-54,HKG,06:05:57,04:49:36,11:06:30,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
92,Owen Geraghty,1016,M 40-44,AUS,06:16:22,04:37:33,11:06:54,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
22,Naomi Henderson,1150,F 40-44,AUS,06:12:00,04:36:33,11:07:00,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
64,Ben Brown,667,M 30-34,AUS,05:49:37,05:05:21,11:07:12,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
93,Brendon Drain,1006,M 40-44,AUS,06:08:33,04:43:09,11:07:13,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
38,Brian George,1423,M 50-54,AUS,06:05:39,04:49:40,11:07:26,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
33,Alexander Fontana,582,M 25-29,AUS,06:32:59,04:19:26,11:07:31,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
74,Li Kevin Kai Ho,1257,M 45-49,HKG,05:31:56,05:22:23,11:07:43,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
19,Nick Taylor,185,M 55-59,AUS,06:03:34,04:50:32,11:07:44,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
62,Juan Marquez,879,M 35-39,COL,06:21:44,04:34:50,11:08:01,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
75,Steven Goossens,1242,M 45-49,AUS,06:06:04,04:36:21,11:08:13,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
19,Kelly Stevenson,793,F 30-34,AUS,05:59:28,04:57:50,11:08:32,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
34,Ciall Rogers,615,M 25-29,AUS,05:30:13,05:33:09,11:08:41,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
94,Mark Johnston,1032,M 40-44,AUS,06:20:27,04:28:19,11:10:02,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
20,Stephane Monteville,1569,M 55-59,NCL,06:05:36,04:49:13,11:10:05,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
39,Koji Ueda,1487,M 50-54,JPN,06:15:42,04:44:09,11:10:13,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
65,Troy Standing,740,M 30-34,AUS,05:31:18,05:32:11,11:10:32,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
76,Tim Montague-Jones,1283,M 45-49,AUS,05:54:46,04:59:34,11:10:39,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
77,Steve Edwards,1224,M 45-49,AUS,05:51:01,05:10:12,11:10:48,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
35,Joshua Protani,612,M 25-29,AUS,06:29:16,04:27:22,11:10:59,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
66,Ryo Osaka,721,M 30-34,JPN,06:12:52,04:35:18,11:11:24,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
36,Brodie Keating,592,M 25-29,AUS,05:23:41,05:41:31,11:11:30,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
95,Tony Mills,1065,M 40-44,AUS,05:03:32,06:02:51,11:11:33,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
63,Chris Gogler,407,M 35-39,AUS,05:58:25,05:04:52,11:12:02,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
78,Ron Postma,466,M 45-49,AUS,05:40:15,05:21:36,11:12:05,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
12,Megan Hendry,204,F 25-29,AUS,06:02:10,05:04:45,11:12:48,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
3,Tony Kriening,546,M 60-64,AUS,06:08:49,04:54:55,11:12:50,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
25,Emily Laidley,947,F 35-39,AUS,06:14:31,04:48:43,11:12:57,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
96,Jeff Robinson,1088,M 40-44,CAN,05:45:11,05:18:36,11:12:58,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
97,Clive Bell,975,M 40-44,AUS,06:08:31,04:49:45,11:13:11,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
79,Steven Rees,468,M 45-49,GBR,06:13:51,04:45:29,11:13:18,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
20,Andreanna Humphrey,773,F 30-34,AUS,06:27:43,04:34:47,11:13:30,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
80,Dave Logan,1271,M 45-49,NZL,06:00:35,05:02:04,11:14:16,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
13,Dale-Lyn Russell,1384,F 45-49,AUS,06:24:18,04:40:26,11:14:43,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
98,Daniel Marshall,1054,M 40-44,AUS,06:22:26,04:40:26,11:14:47,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
7,Regine Vandenberg,1526,F 50-54,AUS,06:01:11,04:55:10,11:14:53,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
40,Graham Jackson,1432,M 50-54,AUS,05:56:43,05:08:43,11:14:58,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
64,Greg Soo,414,M 35-39,SGP,06:08:04,04:48:29,11:15:19,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
8,Catherine Murray,1517,F 50-54,AUS,06:43:11,04:21:48,11:15:24,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
21,Bill Bunting,1535,M 55-59,AUS,05:55:18,05:09:38,11:15:39,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
65,Manuel Henry II Villacruz,244,M 35-39,PHL,06:21:06,04:46:27,11:15:56,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
66,Richard Spangler,914,M 35-39,AUS,05:38:12,05:25:56,11:16:04,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
67,Xavier Gasparini,684,M 30-34,AUS,06:08:09,04:57:49,11:16:12,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
68,Chris Elliott,679,M 30-34,AUS,05:30:29,05:31:17,11:16:45,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
81,John De Jong,1217,M 45-49,AUS,06:18:08,04:30:51,11:17:00,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
23,Tara Partridge,290,F 40-44,AUS,06:05:36,05:02:27,11:17:03,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
14,Belinda Heaney,1368,F 45-49,AUS,06:19:35,04:44:48,11:17:25,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
24,"Paula ""mackerz"" Luke",450,F 40-44,NZL,06:05:22,05:00:31,11:17:26,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
82,David Cole,1207,M 45-49,AUS,05:57:28,05:04:32,11:17:35,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
69,Paul Gardiner,210,M 30-34,AUS,06:06:16,04:54:58,11:18:18,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
26,Karen Knittl,946,F 35-39,AUS,05:59:27,05:09:08,11:18:27,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
25,Ali Lockley,1157,F 40-44,AUS,06:15:38,04:42:19,11:18:40,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
26,Rachel Robertson,1161,F 40-44,NZL,06:05:02,05:03:18,11:18:40,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
70,Damian Persen,216,M 30-34,AUS,05:20:06,05:46:19,11:18:44,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
2,Miroslav Vrastil,1647,M 65-69,CZE,05:57:56,05:08:47,11:18:47,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
83,Philip Mcglade,1280,M 45-49,AUS,05:12:29,05:53:36,11:18:48,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
84,Deke Markwell,1275,M 45-49,AUS,05:27:04,05:40:16,11:19:04,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
10,Mamoru Saiki,560,M 18-24,JPN,05:33:12,05:35:15,11:19:29,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
9,Janine Cardell,1505,F 50-54,AUS,06:13:53,04:48:35,11:20:02,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
85,Paul Kennedy,306,M 45-49,AUS,05:34:21,05:29:31,11:20:13,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
99,Deepak Raj,1669,M 40-44,IND,06:20:36,04:46:38,11:20:32,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
37,Ming Wu,631,M 25-29,CHN,06:13:27,04:46:27,11:20:34,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
21,Lynn O'Driscoll,787,F 30-34,AUS,06:24:55,04:46:36,11:20:34,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
15,Katrina Murphy,1380,F 45-49,AUS,06:20:23,04:50:52,11:20:50,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
22,Sara Bienas-Taneza,761,F 30-34,DEU,06:15:53,04:44:12,11:20:54,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
100,Archimedes Taneza,1115,M 40-44,PHL,06:29:08,04:35:19,11:20:58,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
10,Janet Jones,354,F 50-54,AUS,06:12:17,05:01:03,11:21:41,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
67,Christopher Horn,843,M 35-39,AUS,05:38:36,05:20:56,11:21:42,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
101,Andy Wood-Rich,286,M 40-44,USA,06:03:22,05:09:35,11:22:00,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
22,Jovan Bacovic,491,M 55-59,AUS,05:59:17,05:09:24,11:22:27,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
86,John Stewart,1320,M 45-49,IRL,05:39:14,05:32:51,11:22:34,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
71,Putti Tiasuwan,221,M 30-34,THA,05:33:30,05:36:11,11:22:37,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
72,Fu Long Ting,751,M 30-34,SGP,06:18:59,04:41:36,11:22:53,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
4,Michael Antonio,1604,M 60-64,AUS,06:10:36,04:57:33,11:23:14,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
102,Andrew Patterson,1082,M 40-44,USA,05:58:32,05:13:46,11:23:43,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
68,Gareth Fleming,523,M 35-39,GBR,06:01:19,05:05:49,11:23:43,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
103,Andrew Hembroff,1023,M 40-44,AUS,05:55:05,05:15:43,11:23:47,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
104,Brian Lang,435,M 40-44,USA,06:21:26,04:44:49,11:24:21,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
16,Louise Bolt,1359,F 45-49,AUS,06:14:54,04:51:30,11:24:55,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
87,Christopher Brown,1674,M 45-49,AUS,05:49:18,05:20:45,11:25:10,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
88,Brett Ward,1344,M 45-49,AUS,05:49:08,05:22:18,11:26:34,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
38,Jack Dickens,579,M 25-29,AUS,05:34:59,05:38:30,11:26:50,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
105,Simon Lucas,1046,M 40-44,AUS,05:53:11,05:22:08,11:27:11,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
69,Andrew Luscombe,135,M 35-39,AUS,05:20:16,06:00:09,11:27:21,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
23,Tony Weber,499,M 55-59,NZL,06:24:32,04:48:03,11:27:33,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
73,Chak Law,704,M 30-34,HKG,06:05:12,05:15:21,11:27:36,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
27,Vicky Robinson,958,F 35-39,AUS,06:26:42,04:46:21,11:27:58,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
106,Grant Little,1042,M 40-44,AUS,05:37:10,05:40:01,11:28:06,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
42,Michael De Vincentiis,1414,M 50-54,AUS,06:08:55,05:03:21,11:28:19,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
70,Ryan Krawitz,864,M 35-39,AUS,06:26:09,04:43:03,11:28:32,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
107,Troy Lowrey,1045,M 40-44,AUS,05:33:46,05:46:06,11:28:42,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
3,Nige Young,1759,M PC,AUS,07:57:14,03:20:34,11:28:29,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
71,Ian Knapgate,861,M 35-39,GBR,05:20:17,05:56:05,11:28:45,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
89,Karl Lanyon,464,M 45-49,AUS,05:50:31,05:24:17,11:29:22,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
17,Bronwyn Lloyd-Jones,1376,F 45-49,AUS,06:08:04,05:04:08,11:29:25,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
18,Georgina Lanyon,476,F 45-49,AUS,06:08:38,05:07:17,11:29:26,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
72,Andrew Boxsell,810,M 35-39,AUS,05:22:27,05:54:57,11:29:31,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
108,Mat Rogers,277,M 40-44,AUS,05:26:31,05:43:50,11:30:27,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
90,Matthew Prentice,1302,M 45-49,AUS,06:06:28,05:15:45,11:30:29,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
73,Tew Enn Chian,827,M 35-39,MYS,05:50:13,05:15:57,11:30:54,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
74,Bradley Raath,399,M 30-34,AUS,06:13:22,05:02:31,11:31:19,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
13,Rachel Hobbs,644,F 25-29,GBR,06:35:57,04:38:54,11:31:22,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
24,David Arnold,182,M 55-59,AUS,05:33:27,05:48:11,11:31:31,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
14,Jayde Daly,639,F 25-29,AUS,06:20:55,05:00:37,11:32:05,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
43,Michael Hill,1430,M 50-54,AUS,05:51:23,05:28:49,11:32:12,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
25,Tim Duffy,1544,M 55-59,AUS,06:19:41,05:01:48,11:32:39,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
91,Michael Rand,1304,M 45-49,AUS,05:31:12,05:52:27,11:32:40,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
109,Levi Barker,419,M 40-44,AUS,05:28:30,05:51:08,11:32:44,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
19,Mary Ford,474,F 45-49,USA,06:28:47,04:50:06,11:32:59,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
110,Shane Kervin,1033,M 40-44,AUS,06:21:18,05:03:07,11:33:16,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
92,Malcolm  Rose ,1309,M 45-49,ARE,06:14:31,05:01:37,11:33:23,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
93,Ashley Slocum,469,M 45-49,AUS,05:59:15,05:21:51,11:33:41,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
27,Varley James,1152,F 40-44,AUS,06:26:54,04:52:43,11:33:42,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
111,Chad Viney,443,M 40-44,AUS,05:47:49,05:31:26,11:33:49,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
23,Jess Evans,767,F 30-34,AUS,06:10:15,05:07:46,11:33:50,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
26,Lance Hughes,1562,M 55-59,AUS,05:47:19,05:32:59,11:33:51,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
75,Ben Bourke,666,M 30-34,AUS,05:39:36,05:44:56,11:34:07,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
94,Doug Landfear,463,M 45-49,USA,05:48:48,05:33:18,11:35:00,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
95,Akira Suzuki,1323,M 45-49,JPN,06:34:28,04:40:36,11:35:11,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
27,Stephen Duerden,493,M 55-59,AUS,06:01:44,05:22:41,11:35:21,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
28,Suzanne Weatherhead,160,F 40-44,AUS,05:52:18,05:30:08,11:35:23,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
74,Fukamachi Genta,835,M 35-39,JPN,06:12:41,05:03:18,11:35:46,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
75,Shuusaku Nakamura,889,M 35-39,JPN,05:57:11,05:26:05,11:35:56,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
96,Jason Chester,1203,M 45-49,AUS,05:23:50,05:58:20,11:36:09,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
20,Caroline Clark,329,F 45-49,AUS,06:13:47,05:08:06,11:36:16,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
11,Kim Bradley,1504,F 50-54,AUS,06:14:55,05:04:11,11:37:01,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
28,Chris Wilson,1584,M 55-59,AUS,05:26:00,06:00:24,11:37:32,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
28,Carlee Driscoll,940,F 35-39,AUS,06:32:59,04:45:01,11:37:33,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
112,Jorge Camarero,985,M 40-44,ESP,06:05:29,05:12:52,11:37:45,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
11,Lachlan Stewart,562,M 18-24,AUS,06:22:00,05:04:22,11:38:25,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
113,Jarrad Doherty,1004,M 40-44,AUS,06:26:05,04:58:01,11:38:48,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
44,Axel Weichel,1491,M 50-54,DEU,06:03:40,05:25:28,11:39:05,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
76,Wensen Yap,927,M 35-39,SGP,06:22:41,05:00:21,11:39:19,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
77,Shannon Pike,896,M 35-39,AUS,06:20:45,05:03:16,11:39:21,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
29,Lisa Jones,1673,F 40-44,GBR,06:22:28,05:04:07,11:39:28,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
97,Damien Cooper,456,M 45-49,AUS,05:57:29,05:26:21,11:39:31,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
114,Nigel Ieraci,1029,M 40-44,AUS,05:51:07,05:39:19,11:39:41,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
98,Andrew Gault,460,M 45-49,AUS,06:26:05,04:58:05,11:39:43,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
115,Stefan Wood,1131,M 40-44,AUS,05:57:45,05:31:08,11:39:44,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
24,Deb Gent,769,F 30-34,AUS,06:24:47,05:04:24,11:40:41,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
25,Jessica Macias Bartscht,782,F 30-34,ESP,06:33:16,04:50:18,11:40:43,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
99,James Walsh,170,M 45-49,NZL,05:29:00,06:03:14,11:40:56,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
100,Takeshi Yoshida,1356,M 45-49,JPN,06:22:35,04:58:44,11:40:56,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
101,Kevin Soutar,1315,M 45-49,AUS,05:38:01,05:51:54,11:41:13,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
12,Ja Keplin,355,F 50-54,AUS,06:26:37,05:01:40,11:41:26,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
116,Jaco Greyvenstein,1021,M 40-44,AUS,06:13:32,05:10:44,11:41:35,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
45,Patrick Nebiolo,1461,M 50-54,ITA,06:12:44,05:10:40,11:41:44,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
78,Jeremy Heng,842,M 35-39,SGP,06:38:30,04:47:51,11:41:50,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
30,Amanda Carpo,156,F 40-44,PHL,06:15:41,05:13:24,11:42:11,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
76,Tatsuro Norimoto,395,M 30-34,AUS,06:33:05,05:01:37,11:42:18,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
3,Alex Newburn,1643,M 65-69,NZL,06:21:25,05:10:37,11:42:44,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
79,Dylan Brown,811,M 35-39,AUS,06:00:52,05:30:49,11:42:50,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
46,David Cole,1683,M 50-54,AUS,05:51:33,05:40:50,11:42:52,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
39,Poo Siang Khor,595,M 25-29,SGP,06:10:14,05:26:29,11:42:53,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
80,Eumir Reyes,902,M 35-39,MEX,06:48:37,04:38:44,11:42:56,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
12,Josh Dillon,552,M 18-24,AUS,05:56:11,05:39:33,11:43:16,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
117,Fabio Costa,993,M 40-44,BRA,06:09:34,05:25:11,11:43:31,Ironman Western Australia,12/03/2017,"Busselton, Western Australia"
