Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
1,Eric Engel,2312,M30-34,USA,04:49:29,02:58:38,07:51:45,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
2,Justin Herrick,1388,M30-34,USA,04:57:09,02:54:19,07:53:52,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
1,Jerome Marechal,92,M35-39,BEL,04:52:22,03:03:02,07:58:50,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
1,Aaron Mahoney,1302,M25-29,USA,04:49:39,03:08:08,08:00:45,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
1,Stephen Day,471,M45-49,GBR,04:56:48,03:00:08,08:01:00,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
2,Brian Willing,97,M35-39,USA,04:59:07,03:02:18,08:04:21,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
3,Dustin Leutenegger,2328,M35-39,USA,04:53:18,03:08:15,08:04:47,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
4,Alden Basmajian,245,M35-39,USA,04:55:03,03:09:38,08:08:12,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
1,Ivan O'Gorman,2340,M40-44,IRL,05:08:33,02:55:38,08:08:32,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
2,Eric Moser,1308,M25-29,USA,04:52:27,03:13:44,08:09:00,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
5,Matt Gervais,88,M35-39,CAN,05:03:28,03:01:08,08:09:33,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
2,Patrick Harfield,279,M40-44,CYM,04:49:27,03:16:39,08:09:36,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
3,Michael Tomchaney,240,M30-34,USA,05:01:40,03:04:50,08:10:05,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
4,Scott Mingay,80,M30-34,USA,05:03:10,03:04:05,08:10:46,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
5,Derek Stone,238,M30-34,USA,05:08:20,02:59:13,08:10:47,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
6,Joe Adriaens,224,M30-34,USA,04:55:36,03:15:18,08:13:44,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
6,Ronaldo Ferreira,2324,M35-39,BRA,04:57:05,03:13:40,08:13:56,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
2,Colin Morrison,2360,M45-49,CAN,04:55:42,03:14:15,08:14:48,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
3,Przemyslaw Szuder,460,M40-44,POL,04:56:37,03:17:18,08:17:22,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
3,Nikolay Makhnenko,221,M25-29,RUS,04:55:40,03:19:01,08:17:34,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
4,Adam Treschow,462,M40-44,SWE,05:06:13,03:06:40,08:17:35,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
5,Josh Madsen,2338,M40-44,USA,04:55:35,03:17:04,08:17:46,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
7,Joel Homan,90,M35-39,USA,05:02:55,03:13:11,08:18:52,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
4,Keith Jackson,75,M25-29,USA,05:09:47,03:04:08,08:19:15,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
8,Nicholas Modrzejewski,94,M35-39,USA,05:08:10,03:06:48,08:19:38,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
3,Martin Kirwan,1864,M45-49,IRL,05:01:00,03:13:19,08:19:46,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
5,Garrett Gardner,2309,M25-29,USA,05:09:16,03:06:28,08:19:47,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
7,Ben Rotherham,236,M30-34,USA,05:02:16,03:12:54,08:20:54,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
6,Alec Tripp,77,M25-29,USA,05:10:18,03:07:46,08:21:31,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
9,Matthew Decker,250,M35-39,USA,04:59:41,03:16:39,08:22:45,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
1,Glen Thompson,346,M50-54,USA,05:07:04,03:10:24,08:23:24,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
6,Jeffrey Schleppy,115,M40-44,USA,04:59:28,03:20:46,08:23:36,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
7,Samuel Clarot,72,M25-29,USA,05:10:56,03:10:30,08:24:43,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
8,Victor Navarro Castello Branco,1415,M30-34,BRA,05:05:44,03:15:01,08:24:48,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
4,Garrett Bowers,466,M45-49,USA,05:02:50,03:19:52,08:25:41,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
10,Dave Condon,249,M35-39,USA,05:05:29,03:17:33,08:27:23,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
11,Matthew Musiak,1567,M35-39,USA,05:00:36,03:22:25,08:28:02,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
7,Arkadiusz Sienica,290,M40-44,POL,05:06:27,03:17:12,08:28:03,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
8,Kyle Williams,223,M25-29,USA,04:56:14,03:29:14,08:28:07,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
9,Cody Caissie,71,M25-29,CAN,05:04:09,03:21:29,08:29:17,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
12,Matt Shaffer,96,M35-39,USA,05:02:53,03:21:39,08:29:19,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
9,Dan Harty,227,M30-34,USA,05:05:29,03:20:01,08:30:14,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
8,R J Montes,110,M40-44,USA,05:12:12,03:14:58,08:30:34,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
9,Jeff Fejfar,101,M40-44,USA,04:47:55,03:38:58,08:30:50,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
5,John Hessian,1847,M45-49,AFG,05:01:05,03:25:58,08:31:18,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
13,Bashkim Zaganjori,1605,M35-39,ALB,05:06:06,03:21:28,08:31:54,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
14,Rafal Borowiak,85,M35-39,POL,05:14:38,03:13:30,08:33:09,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
6,Brad Pruim,2401,M45-49,USA,05:11:38,03:17:10,08:33:17,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
7,Scott Hamilton,2351,M45-49,CAN,05:05:12,03:23:56,08:33:36,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
10,Ryan Rudiger,237,M30-34,USA,04:49:10,03:39:13,08:33:39,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
15,Nick Weiler,1604,M35-39,USA,05:07:29,03:22:13,08:33:57,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
10,Mark Lavin,2337,M40-44,USA,05:18:09,03:10:49,08:34:14,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
16,Bryan Gallant,251,M35-39,USA,05:21:38,03:09:01,08:35:04,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
10,Aaron Belcher,2308,M25-29,USA,05:18:00,03:11:50,08:35:57,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
11,Spencer Coffin,1278,M25-29,USA,05:08:50,03:22:59,08:36:30,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
11,Juergen Krenn,107,M40-44,AUT,05:15:44,03:17:40,08:36:54,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
8,Dave Hunnius,124,M45-49,USA,05:18:15,03:13:42,08:37:08,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
2,Peter Ronco,344,M50-54,USA,05:18:28,03:14:20,08:38:21,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
17,Dane Shaw,1590,M35-39,USA,05:25:57,03:06:29,08:39:23,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
18,Kyle Lewis,91,M35-39,USA,05:05:28,03:30:19,08:40:25,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
12,Casey Kershner,452,M40-44,USA,05:05:49,03:31:10,08:40:52,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
19,Mikhail Kovalchuk,254,M35-39,RUS,05:04:51,03:33:54,08:41:51,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
9,David Orchard,478,M45-49,CAN,05:05:45,03:32:35,08:42:11,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
11,Rafael Ramos,81,M30-34,BRA,05:04:56,03:34:20,08:42:13,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
20,Arcadio Agudelo Hernandez,83,M35-39,MEX,05:21:25,03:15:46,08:42:23,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
21,Fernando Rueda,261,M35-39,COL,05:07:07,03:28:00,08:42:50,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
10,Chris Demarchi,1809,M45-49,USA,04:55:39,03:41:34,08:44:09,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
11,Joseph Rogalski,129,M45-49,USA,05:12:11,03:28:48,08:45:04,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
12,Gerardo Delvillar,78,M30-34,MEX,05:11:22,03:30:40,08:45:12,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
12,Shawn Noftall,309,M45-49,CAN,05:05:47,03:36:08,08:46:02,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
13,Jeremy Tiller,2317,M30-34,USA,05:08:04,03:35:06,08:46:19,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
13,Michael Turch,132,M45-49,USA,05:14:02,03:27:07,08:46:38,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
14,Christophe Balestra,299,M45-49,FRA,05:17:09,03:23:21,08:46:57,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
1,Liza Rachetto,2293,F45-49,USA,05:23:02,03:22:12,08:48:05,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
12,Travis Fodor,218,M25-29,USA,05:26:06,03:15:58,08:48:20,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
14,Matthew Higgins,79,M30-34,USA,05:20:45,03:24:49,08:48:21,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
13,Michael Meier,1702,M40-44,CHE,05:09:15,03:35:58,08:48:38,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
3,Niels Christian Smed Christensen,135,M50-54,DNK,05:04:57,03:39:09,08:48:47,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
15,Andrey Ovodkov,234,M30-34,RUS,05:19:00,03:26:50,08:50:09,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
15,Franz Leitner,126,M45-49,AUT,05:15:25,03:29:45,08:50:18,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
14,Daniele Veronese,118,M40-44,ITA,05:16:08,03:29:04,08:50:31,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
16,Joe Company,1801,M45-49,USA,05:01:49,03:42:40,08:51:26,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
15,Andres Fernandez,103,M40-44,CRI,05:12:04,03:35:55,08:51:42,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
16,Adam Goerge,1648,M40-44,USA,05:02:37,03:43:33,08:51:53,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
17,Mikhail Ivanov,105,M40-44,RUS,05:15:09,03:31:51,08:51:55,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
13,Robert Taylor,1336,M25-29,USA,05:23:02,03:26:27,08:53:56,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
18,Paolo Stasi,2269,M40-44,ITA,05:10:21,03:39:14,08:54:29,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
4,Scott Tompkins,147,M50-54,USA,05:17:25,03:32:26,08:54:32,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
19,Scott Kellie,106,M40-44,USA,05:14:37,03:33:55,08:54:34,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
16,Kevin Wright,242,M30-34,USA,05:37:44,03:08:51,08:54:35,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
5,Craig Bean,133,M50-54,CAN,05:14:39,03:34:40,08:54:37,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
1,Dan Day,1233,M18-24,USA,05:24:49,03:24:57,08:55:11,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
17,Jason Kincaid,1863,M45-49,CAN,05:09:32,03:41:26,08:55:18,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
18,Rick Kimberlin,2353,M45-49,USA,05:25:04,03:26:41,08:55:51,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
1,Veronika Prukler,822,F30-34,AUT,05:26:34,03:26:45,08:56:25,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
20,Peter Viscardo,293,M40-44,USA,05:24:36,03:27:52,08:56:33,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
22,Nick Langer,255,M35-39,USA,05:10:29,03:43:02,08:56:46,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
19,Shane Lavell,1870,M45-49,CAN,05:19:16,03:29:24,08:56:48,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
1,Kristen Yax,54,F35-39,USA,05:23:59,03:29:26,08:57:03,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
21,Brent Phinney,287,M40-44,USA,05:12:00,03:41:11,08:57:49,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
6,Brad Rollins,143,M50-54,USA,05:19:07,03:32:32,08:57:59,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
23,Daniel Rosquete,2331,M35-39,USA,05:12:06,03:41:53,08:58:33,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
7,Daniel Mollod,2065,M50-54,USA,05:21:31,03:31:57,08:59:26,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
24,Denis Savenkov,262,M35-39,RUS,05:36:27,03:19:01,08:59:27,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
22,Matt Keck,280,M40-44,USA,05:24:06,03:30:56,08:59:35,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
23,Jeffrey Melgaard,2339,M40-44,USA,05:21:58,03:31:57,08:59:58,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
20,Piotr Gasiorowski,122,M45-49,POL,05:12:20,03:42:39,09:00:16,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
25,Guy Catlett,1483,M35-39,BRA,05:41:46,03:13:17,09:01:09,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
21,Onder Anilturk,119,M45-49,TUR,05:24:26,03:31:10,09:01:20,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
8,Jeffrey Sankoff,145,M50-54,CAN,05:17:09,03:37:54,09:01:52,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
17,Brad Radkoski,235,M30-34,USA,05:28:37,03:29:18,09:01:58,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
22,Allard Holthaus,2352,M45-49,NLD,05:25:20,03:30:19,09:02:00,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
9,Paul Ater,320,M50-54,USA,05:00:41,03:57:09,09:02:04,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
14,Michael Crowder,73,M25-29,USA,05:30:20,03:26:36,09:02:21,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
10,John Clime,137,M50-54,USA,05:00:09,03:56:41,09:02:56,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
26,Adam Jerzak,1526,M35-39,USA,04:59:08,03:57:42,09:03:03,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
18,Christopher Brown,1351,M30-34,USA,05:13:41,03:39:15,09:03:25,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
23,Daniel Egbert,1815,M45-49,USA,05:15:10,03:42:25,09:03:33,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
19,Steven Halewski,1385,M30-34,USA,05:16:15,03:41:38,09:03:36,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
27,Andreas Kocsis,253,M35-39,AUT,05:14:09,03:43:29,09:03:42,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
2,Thomas Molnar,1250,M18-24,USA,05:09:41,03:50:35,09:04:39,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
24,Mark Hunkele,1852,M45-49,USA,05:40:58,03:18:40,09:05:19,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
3,Bradley Bielicki,1231,M18-24,USA,05:19:34,03:40:11,09:05:31,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
1,Jermin Chou,2137,M55-59,USA,05:28:43,03:30:06,09:05:40,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
11,Greg White,502,M50-54,USA,05:13:43,03:45:33,09:05:45,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
28,Andrew Otte,1572,M35-39,USA,05:08:16,03:51:13,09:05:52,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
12,Todd Mellinger,337,M50-54,USA,05:08:35,03:52:28,09:05:52,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
2,David Jones,360,M55-59,USA,05:18:25,03:40:07,09:05:56,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
24,Ryan Seguine,116,M40-44,USA,05:02:24,03:59:30,09:06:17,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
20,James Taylor,1443,M30-34,USA,05:12:14,03:48:54,09:06:24,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
4,Grayson Stinger,682,M18-24,USA,05:31:43,03:30:41,09:06:29,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
3,Dave Brunner,151,M55-59,USA,05:27:08,03:31:40,09:06:35,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
13,Jon Luurtsema,2373,M50-54,USA,05:10:17,03:52:40,09:07:05,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
25,Brent Fiegel,272,M40-44,USA,05:29:48,03:31:06,09:07:14,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
15,Matthew Jackson,1292,M25-29,USA,05:33:21,03:28:16,09:07:21,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
4,Marc Emde,152,M55-59,DEU,05:20:14,03:41:49,09:07:29,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
14,Shawn Burke,1986,M50-54,USA,05:19:25,03:42:06,09:07:46,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
25,Jeff Aden,464,M45-49,USA,05:14:59,03:50:04,09:09:08,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
21,Scott Smith,2316,M30-34,USA,05:32:17,03:31:56,09:09:34,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
22,Adam Moore,1413,M30-34,USA,05:31:04,03:34:05,09:09:38,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
26,Brendan Wills,319,M45-49,USA,05:12:45,03:53:02,09:09:38,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
26,Sean Bowman,99,M40-44,USA,05:31:58,03:32:59,09:09:59,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
15,Albert Leightley,333,M50-54,USA,05:33:08,03:29:57,09:10:36,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
27,Craig Richardson,314,M45-49,USA,05:01:50,04:01:23,09:10:55,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
16,Coby Kavanaugh,220,M25-29,USA,05:09:55,03:58:00,09:11:16,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
23,Evan Streng,239,M30-34,USA,05:25:25,03:43:00,09:11:16,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
16,Allan Faulds,490,M50-54,CAN,05:34:00,03:30:34,09:11:48,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
2,Caitlin Alexander,790,F30-34,USA,05:39:03,03:29:15,09:12:13,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
28,Patrick Bosley,300,M45-49,USA,05:09:21,03:58:16,09:12:36,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
1,Katherine Thompson,41,F25-29,USA,05:22:30,03:46:18,09:12:53,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
2,Jennifer Santoyo,52,F35-39,USA,05:31:38,03:38:03,09:13:14,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
17,Colin Hulls,1291,M25-29,USA,05:14:50,03:54:16,09:13:32,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
27,Bruce Mayrand,109,M40-44,USA,05:14:22,03:54:17,09:13:35,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
3,Jen Keith,44,F30-34,USA,05:18:31,03:52:02,09:13:40,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
28,William Arnold,268,M40-44,USA,05:27:01,03:41:26,09:13:40,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
18,Luke Prioleau,1317,M25-29,USA,05:28:21,03:41:17,09:13:55,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
2,Allison Prowse,2342,F25-29,CAN,05:40:30,03:29:47,09:14:27,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
29,Rich Hayes,1845,M45-49,USA,05:17:51,03:51:51,09:14:30,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
1,Renee White,61,F40-44,AUS,05:53:03,03:18:50,09:14:58,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
24,Steven Upton,2319,M30-34,CAN,05:07:09,03:59:08,09:15:00,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
29,Jon Gessner,273,M40-44,USA,05:38:21,03:33:31,09:15:50,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
17,Mike Waterman,2380,M50-54,USA,05:21:58,03:48:30,09:15:55,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
18,Dan Beaver,134,M50-54,USA,05:19:33,03:50:47,09:16:06,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
25,Anthony Tanzi,640,M30-34,USA,05:45:13,03:27:13,09:16:22,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
29,Anthony Rollins,1583,M35-39,USA,05:20:06,03:51:28,09:16:30,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
19,Bryan Christ,1992,M50-54,USA,05:21:19,03:49:42,09:17:36,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
3,Liz Miller,51,F35-39,USA,05:36:37,03:37:56,09:18:00,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
2,Sarah Pearce-Gieck,59,F40-44,CAN,05:38:37,03:35:00,09:18:04,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
30,Aaron Miller,258,M35-39,USA,05:27:16,03:44:01,09:18:13,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
30,Robert Scheungrab,1739,M40-44,USA,05:06:40,04:07:44,09:18:16,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
31,Ryan Brehm,1474,M35-39,USA,05:34:13,03:37:40,09:18:53,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
20,Shannon Pritchard,340,M50-54,USA,05:19:48,03:53:39,09:18:56,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
32,Jeremy Rowlette,609,M35-39,USA,05:31:25,03:41:26,09:19:17,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
30,Eric Drolet,1812,M45-49,CAN,05:12:48,04:01:47,09:19:50,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
26,Benjamin Wood,241,M30-34,USA,05:29:37,03:45:48,09:19:54,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
21,Christian Nebel,2375,M50-54,DNK,05:21:17,03:53:48,09:20:11,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
5,Shane Lyons,1246,M18-24,USA,05:24:42,03:49:33,09:20:55,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
1,Karin Peters,68,F50-54,USA,05:25:28,03:52:13,09:20:57,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
27,Maksym Hladkyy,429,M30-34,USA,05:31:42,03:45:30,09:21:41,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
28,Mitchell Hines,228,M30-34,USA,05:34:27,03:41:51,09:22:09,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
29,Tristan Krause,230,M30-34,USA,05:32:16,03:42:27,09:22:27,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
4,Laura Marcoux,45,F30-34,USA,05:44:06,03:34:38,09:22:53,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
31,Chuck Wilson,295,M40-44,USA,05:50:40,03:26:23,09:22:54,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
22,Steve Finn,2013,M50-54,GBR,05:32:20,03:44:11,09:23:11,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
5,Heather Koning,169,F30-34,USA,05:32:50,03:47:09,09:23:27,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
32,Mitchell Nova,113,M40-44,GBR,05:25:58,03:53:04,09:23:33,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
33,Steve Hollingsworth,439,M35-39,CAN,05:22:53,03:54:25,09:23:39,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
2,Irena Mazin,197,F45-49,ISR,05:34:32,03:45:02,09:23:47,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
31,Walter Silbert,1931,M45-49,USA,05:19:20,03:57:06,09:24:00,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
3,Marialuz Arellano,62,F45-49,ECU,05:49:02,03:30:01,09:24:07,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
34,Jeff Dugan,87,M35-39,USA,05:25:12,03:54:15,09:24:42,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
35,Peter Lohrmann,257,M35-39,USA,05:23:22,03:54:48,09:24:49,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
32,Keith Boustead,1788,M45-49,CAN,05:28:33,03:46:52,09:24:55,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
30,Ross Jacobucci,1392,M30-34,USA,05:28:29,03:50:45,09:24:55,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
3,Lisa Ivaska,56,F40-44,USA,05:34:29,03:46:24,09:25:02,Ironman Louisville,10/13/2019,"Louisville, Kentucky, USA"
