Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
-,Team Splash Flash And Dash,4047,RELAY,USA,03:26:29,02:39:36,06:09:46,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
194,Attila Foldesi,2379,M45-49,HUN,03:13:52,02:50:16,06:09:58,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
173,William Jones,2567,M50-54,USA,03:15:16,02:47:22,06:10:07,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
104,Shari' Parks,1459,F45-49,USA,03:17:33,02:42:14,06:10:15,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
174,Robert Bruce Roehm,641,M50-54,USA,03:13:03,02:44:56,06:10:24,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
112,Zsa Zsa Porter,1359,F40-44,USA,03:06:49,02:59:15,06:10:34,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
113,Liz Peach,1355,F40-44,USA,03:34:16,02:29:30,06:10:47,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
195,Maurice P. Webb,2488,M45-49,USA,03:25:15,02:38:37,06:10:51,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
196,Russell Slatton,730,M45-49,USA,02:57:13,03:07:46,06:10:51,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
101,Lawton Delisser,2700,M55-59,JAM,03:22:46,02:38:30,06:10:55,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
80,Maria Mager,1536,F50-54,USA,03:20:30,02:44:10,06:10:56,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
167,Dustin Watkins,148,M35-39,USA,03:39:47,02:20:51,06:11:01,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
156,William Hinson,1882,M30-34,USA,02:58:48,03:01:18,06:11:14,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
60,Kim Zuroff,1116,F25-29,USA,03:17:54,02:48:32,06:11:18,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
197,Richard Preston,159,M45-49,USA,02:56:36,03:07:40,06:11:35,Ironman 70.3 Eagleman,06/09/2019,"Cambridge, Maryland"
